0.59046,1.4588,2.1282,0.88136,1.5717,-0.23967,8.2694,4535.7,19.366,17041,70.531,53.031,2812.3,46.703,88.194,5.281e+07,1.0877,1.381,1.9072,0.96149,1.7562,1.6236,6.2953,4852.4,25.352,32358,81.196,60.846,3702.2,52.316,101.41,6.4903e+07,0.33155,-0.77721,0.55234,-0.77724,-1.2777,-0.66812,-0.68685,-0.78239,-0.2497,1.2888,-0.016831,1.3444,6
0.31446,0.40503,0.16405,0.33735,0.51227,0.075033,2.4102,4503.7,8.7785,11131,41.082,20.956,439.15,16.627,46.103,4.8653e+07,0.47917,0.42017,0.17655,0.32801,0.63687,0.5585,3.081,4562.1,8.4906,19462,44.628,21.881,478.76,17.276,49.689,7.8958e+07,0.82112,-0.48699,0.79513,-0.48701,-0.17613,-0.29363,-0.21748,-0.494,0.17111,1.057,0.35084,1.0103,9
0.35316,0.56807,0.3227,0.44038,0.66814,0.23095,3.5439,4535,12.347,18883,47.79,19.786,391.47,15.834,51.712,2.1956e+07,0.53669,0.61138,0.37379,0.45522,0.81281,0.76619,4.2445,4625.8,13.106,35686,54.743,20.927,437.96,17.167,58.595,3.8941e+07,0.6726,-0.64901,0.54142,-0.64902,-0.081487,-0.34537,-0.72634,-0.65907,0.14605,1.2743,0.32608,1.3445,9
0.32582,0.70608,0.49855,0.52197,0.77663,0.76658,4.5776,4495.8,14.295,19823,50.092,20.366,414.77,17.108,54.062,3.4115e+07,0.51651,0.74252,0.55134,0.53919,0.90355,0.68573,4.117,4643.1,14.67,28320,57.808,22.075,487.29,18.409,61.867,5.9156e+07,0.57462,-0.78772,0.347,-0.78773,0.40832,-0.34141,-1.0918,-0.8003,0.10788,1.4639,0.00015864,1.6306,9
0.4359,1.7691,3.1297,1.1529,1.8193,-0.36567,4.9019,4657,26.315,17943,110.91,87.808,7710.2,61.747,141.37,4.7158e+07,1.2985,2.2094,4.8814,1.6056,2.5597,0.4349,4.259,5215,36.416,27066,146.39,131.48,17287,100.74,196.63,6.8264e+07,0.6954,-0.78708,0.47024,-0.78709,0.66791,-0.3122,-0.88669,-0.79957,0.098727,1.5181,-0.10547,1.5312,9
0.43609,0.83712,0.70077,0.70069,0.94274,0.0085425,2.2947,5217.6,13.203,14151,44.847,20.903,436.96,17.396,49.466,2.1485e+07,0.57586,0.80875,0.65408,0.6986,0.99179,-0.051221,1.9687,4256.3,14.173,32604,50.141,25.579,654.28,20.859,56.27,3.3784e+07,0.71877,-0.62117,0.621,-0.62119,0.026673,-0.025664,-0.85838,-0.63178,0.49548,1.3397,-0.011088,1.2647,6
0.47832,0.96662,0.93436,0.7891,1.0771,-0.31803,2.3927,5431.4,16.793,20788,37.947,21.982,483.22,17.96,43.837,3.7951e+07,0.56927,0.86465,0.74762,0.74078,1.0341,-0.032969,1.9495,4043,15.673,23557,41.955,27.243,742.2,21.845,50.001,6.0225e+07,0.48179,-0.89477,0.33977,-0.89484,-0.85889,-0.63544,-0.92509,-0.65477,0.27446,1.4764,-0.2515,1.6121,6
0.48758,0.82797,0.68553,0.64762,0.95975,-0.37639,3.0548,5356.8,15.079,14117,28.605,14.977,224.31,12.296,32.278,7.81e+07,0.56203,0.71174,0.50658,0.58123,0.90602,-0.021245,2.4987,3958.3,12.916,37145,34.781,18.506,342.46,15.065,39.384,1.1018e+08,0.55434,-0.96688,0.20662,-0.96695,-0.40502,-0.63159,-0.44637,-0.27598,0.17404,1.3788,-0.27173,1.5821,6
0.40458,1.6371,2.6801,1.0868,1.6839,0.26955,5.3953,5001,21.711,18224,84.544,69.459,4824.5,58.182,109.35,3.0934e+07,0.93663,2.4221,5.8667,1.6013,2.5934,0.32812,4.8715,4453.4,32.45,37176,85.161,75.748,5737.8,52.807,113.9,5.6716e+07,0.96914,-0.72882,0.52304,-0.72884,0.49869,-0.23257,0.16394,0.097707,0.29773,1.1057,0.046556,0.90673,6
0.34229,0.47706,0.22758,0.34974,0.58654,0.6111,3.7901,4544.4,9.9871,16459,32.091,14.845,220.38,12.478,35.349,1.9848e+07,0.49123,0.47478,0.22542,0.36779,0.68266,0.21737,2.7366,4805.3,9.2741,21409,36.082,16.716,279.43,13.982,39.755,5.1022e+07,0.64894,-0.72749,0.42271,-0.7275,-0.96098,-0.51046,-0.29733,0.24384,-0.0028635,1.1279,0.33007,1.3115,9
0.33962,0.48711,0.23727,0.36982,0.59319,0.50139,3.4841,4538.4,9.906,27758,42.745,27.215,740.66,22.684,50.651,1.7107e+07,0.49139,0.49832,0.24832,0.39375,0.69929,0.1524,2.5184,4673.9,9.6407,35581,47.98,25.79,665.11,21.591,54.453,3.1974e+07,0.63697,-0.64284,0.42928,-0.64284,-0.1301,-0.25818,-0.28651,0.3051,0.062422,0.9357,0.29495,1.2731,9
0.42506,0.8425,0.7098,0.64471,0.94247,0.17366,2.8048,4913.6,10.618,31235,86.955,75.759,5739.4,61.485,115.25,2.6991e+09,0.40759,1.2042,1.45,0.78717,1.2695,-0.90913,5.9379,4793.6,20.667,45698,117.34,82.932,6877.7,64.545,143.62,4.8942e+09,0.26646,-1.3501,-0.09736,-0.99486,0.47294,-0.35939,0.43855,-0.33776,0.62808,0.89275,0.52749,1.0531,3
0.18568,0.75338,0.56759,0.55066,0.77479,-0.26397,3.2867,5037.8,8.529,7242.7,93.228,74.843,5601.4,61.913,119.48,8.3333e+07,0.13179,0.73957,0.54697,0.60189,0.75009,-0.7156,2.9194,4456.4,9.3554,17525,104.73,76.881,5910.6,63.993,129.85,5.5644e+07,0.31616,-1.3249,-0.065163,-0.99742,0.53959,-0.5379,0.53429,-0.53074,0.66037,0.92158,0.56499,1.0731,3
0.082378,0.62984,0.39669,0.44967,0.63422,-0.67205,3.9927,5032.5,8.2547,4509.1,63.784,55.853,3119.5,46.868,84.724,2.5412e+07,0.15662,0.90989,0.8279,0.62368,0.92187,0.95301,6.2197,4476.4,11.741,17845,82.556,69.873,4882.2,54.578,108.09,3.9325e+07,0.33085,-1.3181,-0.053345,-0.99836,0.57844,-0.59152,0.5574,-0.55592,0.67009,0.93405,0.57294,1.0943,3
0.2058,0.7581,0.57471,0.59793,0.78439,0.37834,3.2763,4667.3,11.986,7831.5,70.428,59.227,3507.8,50.338,91.962,5.5065e+07,0.22734,1.433,2.0534,1.093,1.4487,0.54292,3.6513,4309.5,21.859,18753,79.226,66.206,4383.2,51.076,103.18,1.26e+08,0.32379,-1.3908,-0.038116,-0.99723,0.44788,-0.20844,0.92496,-0.54372,0.68981,0.8925,0.58001,1.0632,2
0.19569,1.0682,1.1411,0.7471,1.0844,0.60219,4.2559,4953.9,15.143,8035.3,92.783,89.86,8074.9,55.689,129.07,2.9555e+07,0.24576,1.1412,1.3023,0.92122,1.1656,-0.39148,2.9846,4637.2,16.554,17675,124.84,101.49,10301,76.925,160.79,5.7479e+07,0.27744,-1.3117,-0.10688,-0.99409,0.50116,-0.3473,0.56519,-0.60021,0.66673,0.9035,0.56094,1.0705,3
0.27642,0.68249,0.46579,0.50466,0.73535,0.22539,3.7865,4611.8,12.114,7904.1,57.793,40.902,1672.9,33.66,70.765,2.9009e+07,0.53145,1.3319,1.774,0.93903,1.4321,-0.54659,4.3434,4800.1,21.092,15791,94.839,81.951,6716,65.21,125.26,5.7626e+07,0.25984,-1.3347,-0.12238,-0.99217,0.50955,-0.35996,0.54629,-0.63264,0.66691,0.87881,0.55274,1.0591,3
0.10718,0.69191,0.47874,0.5109,0.69909,0.40292,3.7456,4704.1,10.118,5765.1,66.044,49.191,2419.7,43.356,82.304,4.2793e+07,0.099916,1.3122,1.7219,0.91452,1.314,0.17189,4.0114,4831.6,16.701,17660,85.56,72.38,5238.8,54.71,112,8.3903e+07,0.24904,-1.334,-0.12978,-0.99137,0.53431,-0.36102,0.52207,-0.49322,0.66604,0.87942,0.55122,1.063,3
0.16175,0.94705,0.89691,0.69853,0.95931,0.54497,3.7394,5041.8,12.317,7166.2,96.899,86.044,7403.6,65.436,129.5,2.6444e+07,-0.010882,1.1481,1.3181,0.90146,1.1464,-0.29493,2.8208,4345.9,12.853,11946,124.55,97.403,9487.3,78.831,158.02,4.9243e+07,0.2268,-1.3241,-0.12836,-0.99154,0.6119,-0.34548,0.50689,-0.32745,0.64835,0.88366,0.54291,1.0471,3
0.18881,0.91028,0.82861,0.67108,0.92826,0.70038,3.9955,4726.3,11.073,4599.9,80.237,65.073,4234.4,46.967,103.24,3.359e+07,0.11413,1.116,1.2455,0.85551,1.1201,0.32353,3.2378,4542.9,14.437,14281,114.5,78.511,6164.1,64.997,138.76,9.2114e+07,0.24707,-1.3017,-0.12744,-0.99168,0.58259,-0.53295,0.51432,-0.45463,0.64169,0.90145,0.54287,1.0504,3
0.1791,0.51649,0.26676,0.39396,0.54589,0.49223,3.525,4417.5,9.7787,7424.5,49.71,36.553,1336.1,29.145,61.669,6.39e+07,0.44354,0.96688,0.93486,0.73147,1.0624,0.69385,3.272,4742.8,15.604,20517,79.995,63.503,4032.7,50.171,102.07,7.701e+07,0.25639,-1.3027,-0.11306,-0.99334,0.54446,-0.65559,0.56642,-0.5803,0.64016,0.90208,0.5476,1.0499,3
0.25173,0.52246,0.27297,0.40563,0.57921,0.44923,2.7658,4776.1,7.3409,3639.1,58.041,50.729,2573.4,42.901,77.033,6.067e+07,0.24519,1.1158,1.245,0.88581,1.1407,0.16845,2.8847,4686.2,17.148,9861,91.734,69.411,4817.8,56.737,114.97,8.0127e+07,0.17479,-1.4111,-0.14642,-0.98868,0.40823,-0.28647,0.58244,-0.73118,0.63907,0.89456,0.54972,1.0354,2
0.20939,0.58714,0.34473,0.42348,0.62249,0.55542,3.6648,4791.2,8.1403,3639.1,67.857,63.711,4059.1,50.356,93.011,6.067e+07,0.31192,1.1248,1.2652,0.86856,1.1655,0.15443,3.0873,4703.1,17.721,9861,116.74,88.174,7774.7,70.679,146.21,8.0127e+07,0.13432,-1.4484,-0.16407,-0.98619,0.2327,-0.28707,0.54556,-0.98271,0.63794,0.89581,0.54438,1.0413,2
0.19653,0.61986,0.38423,0.4746,0.64935,0.49111,3.123,4905.6,6.0143,7166.2,72.747,57.136,3264.5,50.109,92.447,2.6444e+07,0.10841,1.0502,1.1028,0.75954,1.0541,0.26493,3.0298,4710.8,10.011,11946,78.574,54.937,3018.1,45.112,95.825,4.9243e+07,0.203,-1.3316,-0.13534,-0.99068,0.56913,-0.37975,0.47232,-0.3503,0.65547,0.86434,0.53879,1.0466,2
0.27292,0.57847,0.33463,0.42167,0.6388,0.37074,3.6544,4683.8,7.668,5286.1,62.627,62.062,3851.7,50.612,88.101,2.9352e+07,0.31487,1.1981,1.4356,0.91028,1.237,-0.37213,2.7498,4546.8,17.986,10732,92.648,75.743,5737,60.333,119.59,3.3309e+07,0.20866,-1.3451,-0.1307,-0.99117,0.47121,-0.2959,0.58907,-0.34837,0.64901,0.8575,0.53615,1.0276,2
0.25612,0.75818,0.57484,0.50655,0.79915,1.3597,6.0466,4977.9,8.7815,5765.1,89.096,81.198,6593.1,59.315,120.46,4.2793e+07,0.13956,1.0586,1.1207,0.85542,1.0661,-0.42484,2.4597,4565.5,12.106,17660,121.86,98.368,9676.3,82.806,156.51,8.3903e+07,0.23861,-1.3353,-0.11953,-0.9925,0.54669,-0.43879,0.55591,-0.41428,0.66049,0.86441,0.56048,1.0319,3
0.19989,0.3472,0.12055,0.26652,0.40016,0.30432,3.3152,4659.8,7.0213,7904.1,56.682,54.248,2942.8,42.575,78.4,2.9009e+07,0.36464,1.0408,1.0832,0.76232,1.1013,-0.16396,3.7348,4609.2,18.625,15791,93.305,82.243,6764,69.043,124.29,5.7626e+07,0.26485,-1.3252,-0.10206,-0.99456,0.57798,-0.59667,0.57465,-0.54775,0.66654,0.89524,0.5901,1.0338,3
0.23534,0.4956,0.24562,0.39927,0.54794,0.5879,2.6321,4852.6,6.4998,5467.3,57.475,48.151,2318.5,39.964,74.931,3.6103e+07,0.19128,1.0195,1.0395,0.76428,1.0358,-0.35939,3.1017,4673.8,13.626,12006,88.622,72.51,5257.6,62.733,114.43,9.9885e+07,0.20022,-1.3915,-0.1291,-0.99134,0.33698,-0.29882,0.56468,-0.67202,0.64701,0.8733,0.57456,0.98764,2
0.25385,0.57963,0.33597,0.41423,0.63195,0.99365,4.2635,4751.5,7.922,7831.5,61.709,59.802,3576.3,45.585,85.867,5.5065e+07,0.23228,1.1241,1.2635,0.81865,1.1461,-0.51746,3.3299,4639.2,17.196,18753,114.19,90.529,8195.4,73.838,145.64,1.26e+08,0.20212,-1.3881,-0.12848,-0.99139,0.40536,-0.289,0.61737,-0.62667,0.64877,0.87808,0.55643,1.0308,2
0.15101,0.50918,0.25926,0.38641,0.53033,0.77751,3.8649,4581.6,10.063,4509.1,58.273,47.849,2289.6,41.865,75.353,2.5412e+07,0.27754,1.0202,1.0408,0.75849,1.0558,-0.0027861,2.9181,4732.2,14.647,17845,97.856,73.223,5361.7,64.727,122.15,3.9325e+07,0.25377,-1.3302,-0.10517,-0.99427,0.59326,-0.48357,0.50892,-0.54142,0.66845,0.909,0.57836,1.0607,3
0.27033,0.83868,0.70338,0.62789,0.87984,1.2775,4.4034,4406.6,13.098,1.5778e+05,78.046,67.838,4601.9,52.844,103.33,2.5384e+09,0.40483,1.7403,3.0285,1.2263,1.7839,0.55837,4.5003,4513.7,25.825,3.6786e+05,90.948,79.832,6373.1,61.601,120.93,4.7566e+09,0.21836,-1.4014,-0.11753,-0.99239,0.40212,-0.41747,0.47544,-0.79821,0.65136,0.93561,0.57271,1.0807,2
0.43414,1.0109,1.022,0.82947,1.0986,0.85923,2.9665,4662.5,9.6817,11181,91.14,62,3844,53.787,110.17,1.5849e+07,0.58766,1.6472,2.7133,1.3076,1.7463,0.62039,2.6391,4458.9,16.838,72023,97.501,62.055,3850.8,49.85,115.52,4.2485e+07,0.18487,-1.4166,-0.14695,-0.9889,0.34299,-0.33341,0.47709,-0.79878,0.63609,0.95999,0.5711,1.0816,2
0.73872,1.0638,1.1317,0.84549,1.2937,0.20635,2.7203,4391.5,13.879,18593,71.234,65.006,4225.8,56.283,96.364,1.9831e+07,1.1576,1.8934,3.585,1.4125,2.2165,-1.2462,5.7498,4341.2,29.689,76154,102.48,72.143,5204.6,60.827,125.25,4.772e+07,0.21477,-1.337,-0.15261,-0.98814,0.41865,-0.37188,0.46993,-0.42119,0.62907,0.93059,0.55723,1.0632,2
0.59522,0.97199,0.94477,0.68497,1.1384,-0.64683,4.0292,4590.5,15.704,11923,73.756,65.026,4228.4,45.952,98.256,2.6872e+07,0.98737,2.5225,6.3628,1.6953,2.7049,1.0345,7.3827,4724.2,52.252,58014,100.19,81.769,6686.2,65.266,129.24,3.8388e+07,0.2332,-1.3112,-0.12295,-0.99228,0.42506,-0.35466,0.36344,-0.32459,0.64294,0.92778,0.5637,1.0742,1
0.36773,0.68318,0.46673,0.5124,0.77485,1.1394,4.2172,4584.8,7.7341,19458,64.805,55.09,3035,47.858,84.997,7.744e+07,0.53913,1.3192,1.7403,0.93233,1.4231,0.64009,3.6807,4361.5,17.027,79867,77.966,63.797,4070,54.307,100.67,1.2181e+08,0.18749,-1.4069,-0.14001,-0.98995,0.37392,-0.33664,0.41986,-0.82459,0.62639,0.95872,0.58351,1.033,2
0.71386,0.84059,0.70659,0.64268,1.1017,0.49262,2.9801,4388.2,10.812,14032,58.894,52.567,2763.3,43.657,78.883,3.4856e+07,0.99274,1.4572,2.1235,1.1257,1.7612,-0.089106,2.8501,4377.5,20.049,82232,89.687,73.339,5378.6,60.342,115.78,5.6481e+07,0.21606,-1.3673,-0.14331,-0.98953,0.32427,-0.36344,0.38912,-0.71474,0.64616,0.94357,0.57675,1.0652,2
0.39757,1.1337,1.2853,0.92849,1.1996,0.47629,2.4508,4652.1,9.1426,5933.2,101.15,66.517,4424.6,55.38,121,6.951e+07,0.52454,1.7312,2.997,1.3247,1.8061,0.22425,2.8388,4312.3,15.466,74832,103.83,71.215,5071.5,58.26,125.84,1.2297e+08,0.22011,-1.3767,-0.11907,-0.99256,0.42601,-0.26831,0.48484,-0.6289,0.65979,0.90178,0.5724,1.0478,2
0.63392,1.1713,1.372,0.95825,1.3301,-0.22114,2.5497,4933.1,18.59,12879,73.669,35.431,1255.4,29.946,81.721,2.3158e+07,0.80532,3.824,14.623,3.1372,3.9016,0.4165,2.4123,4641.7,90.158,65065,123.32,48.993,2400.3,40.941,132.66,3.6239e+07,0.18706,-1.3842,-0.13384,-0.99083,0.27923,-0.39015,0.31877,-1.0066,0.65226,0.9693,0.59651,1.0772,1
0.67853,1.07,1.145,0.81097,1.2655,-0.18975,3.2659,4524.5,17.683,13156,57.886,41.16,1694.1,33.416,70.988,2.236e+07,1.0028,3.1099,9.6714,2.281,3.2627,0.37285,3.2201,4515.5,72.546,79575,95.793,67.786,4595,57.292,117.29,3.7089e+07,0.18137,-1.3887,-0.13488,-0.99066,0.25461,-0.37036,0.28668,-1.0801,0.65843,0.98186,0.60464,1.084,1
0.23781,0.9758,0.95219,0.75093,1.0028,0.52904,2.85,4515.8,9.5886,14785,85.997,58.122,3378.2,49.32,103.74,4.1004e+07,0.35994,1.4453,2.0888,1.0852,1.4871,0.80535,3.4503,4133.4,19.02,65239,91.407,58.954,3475.6,47.625,108.72,4.4114e+07,0.21545,-1.3871,-0.1213,-0.99222,0.42508,-0.384,0.51292,-0.66733,0.6243,0.97338,0.5816,1.0515,2
0.5301,1.1216,1.2581,0.94976,1.2389,-0.23288,2.1489,4801.1,15.16,12879,74.5,44.897,2015.8,40.132,86.944,2.3158e+07,0.63895,3.6216,13.116,2.9894,3.6716,0.29522,2.2615,4410.3,75.583,65065,115.81,66.642,4441.2,53.517,133.56,3.6239e+07,0.20025,-1.3351,-0.11437,-0.99315,0.30542,-0.37848,0.32335,-0.82895,0.61382,0.96055,0.57262,1.0376,1
0.64253,0.92471,0.8551,0.74339,1.1248,-0.28461,2.3755,4409.9,11.618,18579,70.333,42.49,1805.4,37.293,82.135,1.8696e+07,0.94856,2.8769,8.2764,2.2734,3.0247,-0.0090908,2.7931,4290.7,51.992,76687,101.41,66.703,4449.3,55.006,121.32,3.7227e+07,0.18139,-1.3564,-0.11253,-0.99335,0.26568,-0.35888,0.28477,-0.93187,0.61141,0.98116,0.57866,1.0486,1
0.45073,0.87563,0.76672,0.70578,0.98353,0.32831,2.5465,4593,9.807,13100,73.641,54.681,2990.1,47.65,91.669,9.8328e+07,0.67805,1.2695,1.6115,1.007,1.4373,0.72623,2.8355,4421.1,14.486,1.0422e+05,95.764,58.202,3387.5,51.621,112.01,1.0805e+08,0.16125,-1.459,-0.13271,-0.9909,0.34179,-0.47209,0.45361,-0.87793,0.63224,0.95037,0.58519,1.0492,2
0.66552,1.1588,1.3429,0.89082,1.3347,0.18009,3.1314,4418.5,14.22,14026,68.402,53.901,2905.3,47.34,87.032,2.9443e+07,0.88837,2.0233,4.0938,1.4817,2.2067,-0.40315,3.4486,4364.3,26.302,91570,95.661,61.579,3792,53.569,113.71,4.8805e+07,0.18178,-1.4431,-0.13304,-0.99092,0.37735,-0.47374,0.44816,-0.51839,0.62053,0.9259,0.56308,1.0411,2
0.72094,0.70588,0.49826,0.53083,1.0081,-0.43788,3.9818,4218.9,10.308,14032,63.862,54.9,3014,44.012,84.157,3.4856e+07,0.82179,1.7513,3.0669,1.1937,1.9319,-0.80753,4.3411,4009.8,28.06,82232,87.603,72.653,5278.4,57.55,113.73,5.6481e+07,0.20102,-1.376,-0.12413,-0.99195,0.35566,-0.38171,0.34712,-0.63518,0.64627,0.94097,0.57949,1.0715,1
0.46144,0.75771,0.57413,0.6107,0.88608,0.23381,2.5809,4658.9,10.52,14803,64.039,49.553,2455.5,42.989,80.922,3.3273e+07,0.57996,1.1701,1.3692,0.90481,1.3042,0.47003,2.8827,4391.2,18.665,89117,86.742,63.941,4088.4,55.471,107.7,5.1653e+07,0.18581,-1.4396,-0.12299,-0.99215,0.36863,-0.37841,0.46887,-0.6776,0.6196,0.93929,0.57341,1.0289,2
0.54438,1.2987,1.6866,0.98177,1.4062,0.27897,3.5437,4663.6,17.871,9965.8,68.56,44.587,1988,36.21,81.742,2.3179e+07,0.67413,3.6741,13.499,2.8693,3.7294,0.40519,2.5308,4500.8,75.832,68769,110.12,64.935,4216.6,54.955,127.78,4.7363e+07,0.17023,-1.3701,-0.1104,-0.99364,0.26991,-0.37948,0.27895,-0.91392,0.59775,0.95033,0.55859,1.0454,1
0.35571,0.97644,0.95343,0.73979,1.0378,0.6962,3.9922,5082.8,19.198,72897,53.113,41.264,1702.7,23.527,67.219,2.4876e+09,0.42948,0.59449,0.35342,0.4776,0.73265,-0.12193,2.8343,4869.1,9.9109,1.4718e+05,31.409,13.5,182.24,10.876,34.179,3.7855e+09,0.13064,-1.2675,-0.014713,-0.9991,0.39378,-0.036574,-0.40275,-0.091329,0.36297,1.5999,-0.26983,1.5807,5
0.40889,0.75367,0.56801,0.50222,0.8564,0.81623,6.8512,5036.2,16.236,10578,30.012,17.938,321.77,13.438,34.95,7.1342e+07,0.34651,0.63205,0.39949,0.45701,0.71994,0.47585,4.3806,4637.1,14.314,24431,23.083,15.554,241.91,12.035,27.821,1.5422e+08,0.11105,-1.475,0.010214,-0.99988,0.37808,-0.068523,-0.38429,-0.097781,0.35584,1.6292,-0.2824,1.5845,5
0.4178,0.3175,0.10081,0.20429,0.52445,1.3201,10.047,5205.3,9.1254,12323,16.638,13.12,172.13,9.3878,21.176,1.1969e+08,0.33329,0.44467,0.19773,0.2312,0.55515,1.765,11.938,4635.4,11.924,23282,14.599,14.083,198.32,8.5873,20.269,2.408e+08,0.047172,-1.6766,0.0081682,-0.99991,0.49392,-0.13695,-0.48115,-0.17848,0.57726,2.0264,-0.46135,1.946,5
