0.1791,0.51649,0.26676,0.39396,0.54589,0.49223,3.525,4417.5,9.7787,7424.5,49.71,36.553,1336.1,29.145,61.669,6.39e+07,3
0.25173,0.52246,0.27297,0.40563,0.57921,0.44923,2.7658,4776.1,7.3409,3639.1,58.041,50.729,2573.4,42.901,77.033,6.067e+07,2
0.20939,0.58714,0.34473,0.42348,0.62249,0.55542,3.6648,4791.2,8.1403,3639.1,67.857,63.711,4059.1,50.356,93.011,6.067e+07,2
0.19653,0.61986,0.38423,0.4746,0.64935,0.49111,3.123,4905.6,6.0143,7166.2,72.747,57.136,3264.5,50.109,92.447,2.6444e+07,2
0.27292,0.57847,0.33463,0.42167,0.6388,0.37074,3.6544,4683.8,7.668,5286.1,62.627,62.062,3851.7,50.612,88.101,2.9352e+07,2
0.25612,0.75818,0.57484,0.50655,0.79915,1.3597,6.0466,4977.9,8.7815,5765.1,89.096,81.198,6593.1,59.315,120.46,4.2793e+07,3
0.19989,0.3472,0.12055,0.26652,0.40016,0.30432,3.3152,4659.8,7.0213,7904.1,56.682,54.248,2942.8,42.575,78.4,2.9009e+07,3
0.23534,0.4956,0.24562,0.39927,0.54794,0.5879,2.6321,4852.6,6.4998,5467.3,57.475,48.151,2318.5,39.964,74.931,3.6103e+07,2
0.25385,0.57963,0.33597,0.41423,0.63195,0.99365,4.2635,4751.5,7.922,7831.5,61.709,59.802,3576.3,45.585,85.867,5.5065e+07,2
0.15101,0.50918,0.25926,0.38641,0.53033,0.77751,3.8649,4581.6,10.063,4509.1,58.273,47.849,2289.6,41.865,75.353,2.5412e+07,3
0.27033,0.83868,0.70338,0.62789,0.87984,1.2775,4.4034,4406.6,13.098,1.5778e+05,78.046,67.838,4601.9,52.844,103.33,2.5384e+09,2
0.43414,1.0109,1.022,0.82947,1.0986,0.85923,2.9665,4662.5,9.6817,11181,91.14,62,3844,53.787,110.17,1.5849e+07,2
0.73872,1.0638,1.1317,0.84549,1.2937,0.20635,2.7203,4391.5,13.879,18593,71.234,65.006,4225.8,56.283,96.364,1.9831e+07,2
0.59522,0.97199,0.94477,0.68497,1.1384,-0.64683,4.0292,4590.5,15.704,11923,73.756,65.026,4228.4,45.952,98.256,2.6872e+07,1
0.36773,0.68318,0.46673,0.5124,0.77485,1.1394,4.2172,4584.8,7.7341,19458,64.805,55.09,3035,47.858,84.997,7.744e+07,2
0.71386,0.84059,0.70659,0.64268,1.1017,0.49262,2.9801,4388.2,10.812,14032,58.894,52.567,2763.3,43.657,78.883,3.4856e+07,2
0.39757,1.1337,1.2853,0.92849,1.1996,0.47629,2.4508,4652.1,9.1426,5933.2,101.15,66.517,4424.6,55.38,121,6.951e+07,2
0.63392,1.1713,1.372,0.95825,1.3301,-0.22114,2.5497,4933.1,18.59,12879,73.669,35.431,1255.4,29.946,81.721,2.3158e+07,1
0.67853,1.07,1.145,0.81097,1.2655,-0.18975,3.2659,4524.5,17.683,13156,57.886,41.16,1694.1,33.416,70.988,2.236e+07,1
0.23781,0.9758,0.95219,0.75093,1.0028,0.52904,2.85,4515.8,9.5886,14785,85.997,58.122,3378.2,49.32,103.74,4.1004e+07,2
0.5301,1.1216,1.2581,0.94976,1.2389,-0.23288,2.1489,4801.1,15.16,12879,74.5,44.897,2015.8,40.132,86.944,2.3158e+07,1
0.64253,0.92471,0.8551,0.74339,1.1248,-0.28461,2.3755,4409.9,11.618,18579,70.333,42.49,1805.4,37.293,82.135,1.8696e+07,1
0.45073,0.87563,0.76672,0.70578,0.98353,0.32831,2.5465,4593,9.807,13100,73.641,54.681,2990.1,47.65,91.669,9.8328e+07,2
0.66552,1.1588,1.3429,0.89082,1.3347,0.18009,3.1314,4418.5,14.22,14026,68.402,53.901,2905.3,47.34,87.032,2.9443e+07,2
0.72094,0.70588,0.49826,0.53083,1.0081,-0.43788,3.9818,4218.9,10.308,14032,63.862,54.9,3014,44.012,84.157,3.4856e+07,1
0.46144,0.75771,0.57413,0.6107,0.88608,0.23381,2.5809,4658.9,10.52,14803,64.039,49.553,2455.5,42.989,80.922,3.3273e+07,2
0.54438,1.2987,1.6866,0.98177,1.4062,0.27897,3.5437,4663.6,17.871,9965.8,68.56,44.587,1988,36.21,81.742,2.3179e+07,1
0.35571,0.97644,0.95343,0.73979,1.0378,0.6962,3.9922,5082.8,19.198,72897,53.113,41.264,1702.7,23.527,67.219,2.4876e+09,5
0.40889,0.75367,0.56801,0.50222,0.8564,0.81623,6.8512,5036.2,16.236,10578,30.012,17.938,321.77,13.438,34.95,7.1342e+07,5
0.4178,0.3175,0.10081,0.20429,0.52445,1.3201,10.047,5205.3,9.1254,12323,16.638,13.12,172.13,9.3878,21.176,1.1969e+08,5
0.41305,0.32517,0.10574,0.17626,0.52537,-2.6041,14.852,5186.5,5.4031,12624,9.2846,8.1908,67.089,6.2498,12.373,8.5762e+07,5
0.33961,0.91456,0.83642,0.60188,0.97424,0.081644,6.3381,5106.6,14.591,10765,31.81,30.515,931.17,25.319,44.047,4.3725e+07,5
0.41632,1.4033,1.9694,1.0952,1.4617,0.42195,3.3943,4999.4,23.798,10624,49.153,25.092,629.59,19.926,55.169,1.2686e+08,5
0.58202,0.66316,0.43978,0.45548,0.88156,-0.64678,4.1516,5099,4.6386,6567.9,54.322,69.208,4789.7,54.018,87.895,2.9083e+07,7
0.59756,0.77969,0.60792,0.55835,0.98138,-0.65921,3.6206,5188.8,13.829,9600.3,74.808,80.609,6497.8,64.712,109.88,5.6274e+07,7
0.3356,1.2844,1.6497,0.98572,1.3256,0.75272,4.4779,4943.2,24.629,14790,96.1,73.746,5438.5,59.674,121.06,4.4351e+07,7
0.1102,1.6514,2.727,1.2493,1.6525,0.12816,3.3884,4195.9,29.17,19062,113.98,95.848,9186.8,65.613,148.83,6.4855e+07,4
0.36888,1.2066,1.4559,0.80707,1.2599,-0.072609,6.2256,4274.6,24.514,18369,121.88,108.13,11691,84.225,162.81,5.9383e+07,4
0.27752,0.59932,0.35918,0.48118,0.65961,0.12025,2.8792,4218.9,13.084,9188.5,99.324,74.597,5564.7,60.319,124.15,6.0686e+07,4
0.2867,0.49781,0.24781,0.38838,0.57379,0.31356,3.5105,4241.1,11.097,11725,93.357,61.496,3781.8,50.943,111.74,6.939e+07,4
0.29176,0.45035,0.20282,0.31926,0.53601,-1.364,7.3076,4224.1,9.9755,8418.6,93.709,67.999,4623.8,53.81,115.72,5.623e+07,4
0.28298,0.49755,0.24755,0.3485,0.57171,-1.1777,6.4047,4209,11.387,11124,95.192,74.809,5596.4,58.17,121,1.1317e+08,4
0.31335,0.62466,0.3902,0.45911,0.69797,0.30379,4.4296,4257.1,13.102,19296,108.91,80.864,6539,65.474,135.57,4.6688e+07,4
0.26704,0.87778,0.77051,0.67398,0.91619,0.81801,4.0124,4313.2,17.754,11124,111.52,91.688,8406.7,73.052,144.29,1.1317e+08,4
0.12964,0.94013,0.88385,0.71974,0.94758,0.38376,3.8923,4464.1,18.131,8418.6,93.685,78.943,6231.9,59.432,122.43,5.623e+07,4
0.23479,1.249,1.5599,0.95695,1.2689,-0.34762,3.5714,4851.9,19.113,11725,102.22,78.973,6236.7,59.358,129.1,6.939e+07,4
0.41975,0.44872,0.20135,0.30244,0.61393,1.0021,8.0286,5062,12.871,19062,19.366,13.108,171.83,11.459,23.374,6.4855e+07,5
0.3934,0.16541,0.027362,0.10902,0.42666,-0.25918,5.0123,5272.6,4.4621,12039,7.4623,7.2027,51.879,4.8598,10.364,4.565e+07,5
0.39573,0.15499,0.024023,0.089107,0.42491,-1.7638,11.789,5204.8,4.2458,9104.6,8.1722,9.3749,87.889,6.5699,12.426,5.1867e+07,5
0.36514,0.98518,0.97058,0.62748,1.0492,0.56163,4.7374,5200.6,14.13,14790,42.929,40.004,1600.3,33.552,58.636,4.4351e+07,5
0.36334,1.1618,1.3499,0.90106,1.2156,0.39935,3.007,4692.1,18.003,9600.3,76.507,48.071,2310.8,38.738,90.316,5.6274e+07,5
0.5853,0.62366,0.38895,0.39261,0.85458,-1.522,8.8257,5088.2,8.2421,9828.9,64.676,93.815,8801.2,69.246,113.83,6.5624e+07,7
0.45797,1.08,1.1663,0.69154,1.1715,1.4141,9.4176,4970.6,23.652,10624,89.669,86.938,7558.2,66.326,124.8,1.2686e+08,7
0.47287,1.1571,1.339,0.81246,1.2484,1.2864,7.1937,5050.3,23.896,10765,62.787,50.742,2574.7,42.474,80.678,4.3725e+07,7
0.25132,1.0477,1.0977,0.75737,1.0759,-0.46167,4.1338,4517.8,17.689,10578,112.6,81.079,6573.7,65.598,138.68,7.1342e+07,4
0.28807,0.7907,0.62521,0.47672,0.84038,1.8242,10.515,4154,12.44,12130,45.038,59.779,3573.6,45.259,74.772,6.4013e+08,8
0.25184,0.30987,0.096018,0.23262,0.39893,-0.10954,3.8941,4018.8,6.8343,4488.4,14.231,7.9656,63.45,6.2469,16.303,1.5661e+07,8
0.31942,0.53326,0.28437,0.37393,0.6209,0.79194,4.385,4003,10.009,10880,25.237,28.412,807.27,16.821,37.969,1.2381e+08,8
0.21016,0.68437,0.46836,0.51313,0.71489,0.22432,3.1765,4317.3,12.619,5644.6,56,58.848,3463.1,43.221,81.168,1.9289e+07,8
-0.061106,0.16943,0.028708,0.12657,0.17987,0.033865,4.1887,4530.9,3.9877,4134.5,9.2308,5.4975,30.222,4.5952,10.739,1.7608e+07,10
-0.066865,0.10423,0.010863,0.083385,0.12369,0.208,2.706,4518.4,2.6352,4901.1,7.2369,3.5827,12.836,2.9534,8.0727,6.4799e+07,10
-0.075505,0.26334,0.069347,0.14467,0.27355,-0.86198,12.83,4520.5,7.7463,5196.9,9.7258,7.0613,49.862,4.8252,12.012,3.4199e+07,10
-0.055874,0.29283,0.085747,0.1881,0.29766,-0.69033,9.0128,4541.7,8.7799,3427.3,10.182,7.2747,52.921,5.1875,12.507,2.7624e+07,10
-0.059986,0.19408,0.037666,0.15259,0.20285,0.30738,3.5633,4544.7,5.7173,3284.6,10.273,6.4208,41.226,4.8473,12.109,2.3598e+07,10
-0.070193,0.1904,0.03625,0.15244,0.20264,0.092831,2.9738,4540.4,5.2998,4559.5,10.252,6.7229,45.197,4.9087,12.254,2.9849e+07,10
-0.070607,0.15758,0.024831,0.12086,0.17245,0.0557,3.7682,4538,4.4796,6449.2,7.9496,4.5065,20.309,3.2015,9.1346,3.8016e+07,10
-0.021315,0.8887,0.78978,0.50207,0.88756,0.72591,6.1164,4515.8,13.542,4741.9,46.756,70.702,4998.8,51.684,84.672,4.1858e+07,10
0.011852,1.2609,1.5899,0.86602,1.259,0.45522,3.9639,4347.8,19.317,8520.7,78.858,78.771,6204.8,62.027,111.37,3.5196e+07,10
0.36667,0.73135,0.53488,0.39037,0.8171,-1.2727,7.0997,4330.9,8.5388,4493.2,45.571,77.896,6067.7,50.467,90.141,5.1811e+07,7
0.27701,0.66178,0.43796,0.41173,0.71647,-1.0839,5.9023,4278.3,10.795,6140.8,58.705,79.741,6358.5,64.914,98.919,4.3014e+07,7
0.31874,1.0704,1.1457,0.73448,1.1152,0.64128,4.8782,4536.3,19.014,4318.3,82.431,77.668,6032.3,67.953,113.17,5.4463e+07,7
0.23985,0.25714,0.06612,0.18807,0.35134,0.54368,5.1082,4080.8,6.925,4493.2,17.52,10.107,102.15,7.451,20.218,5.1811e+07,8
0.27787,0.345,0.11903,0.24521,0.44257,0.89469,4.78,4026.5,8.9967,4785.1,19.628,12.311,151.55,9.3509,23.159,2.5493e+07,8
0.34382,0.62356,0.38883,0.41059,0.71122,1.1802,6.3464,4153.5,12.458,3554.4,30.093,27.696,767.07,20.668,40.869,4.3187e+07,8
-0.059732,0.1984,0.039364,0.14133,0.2069,-0.29079,6.2237,4571.7,5.3385,6449.2,10.546,5.3954,29.111,4.1996,11.842,3.8016e+07,10
-0.063952,0.17427,0.030371,0.114,0.18538,-0.4375,9.2556,4582.2,4.9231,4559.5,9.2598,4.8944,23.955,3.676,10.47,2.9849e+07,10
-0.06311,0.16184,0.026192,0.11893,0.17347,0.17832,4.9386,4568.8,4.9512,3284.6,8.4169,3.9136,15.316,3.2074,9.2797,2.3598e+07,10
-0.052856,0.20095,0.04038,0.15565,0.20748,0.20304,3.5397,4582.8,6.2954,3427.3,8.6882,4.0819,16.662,3.3222,9.5966,2.7624e+07,10
-0.054075,0.18611,0.034636,0.14534,0.19352,0.094094,3.3726,4598.5,5.8876,5196.9,8.6432,4.1427,17.162,3.2334,9.5819,3.4199e+07,10
-0.066924,0.14479,0.020963,0.10975,0.1593,-0.10599,3.8562,4591.9,4.4711,4901.1,8.9189,4.5609,20.802,3.6631,10.014,6.4799e+07,10
-0.061974,0.17944,0.0322,0.13614,0.18958,0.57263,4.2618,4586.3,4.9635,4134.5,9.1826,4.9383,24.387,4.0764,10.423,1.7608e+07,10
-0.042672,0.51699,0.26728,0.31836,0.51795,-0.32452,7.3861,4646,7.803,5608.7,23.58,31.242,976.05,21.444,39.102,1.7899e+07,10
0.19782,0.8919,0.79548,0.64146,0.91221,0.42863,4.1555,4715.8,16.664,4908.4,42.86,35.747,1277.9,29.068,55.775,4.9825e+07,10
0.53911,1.0929,1.1945,0.86623,1.2174,0.028412,2.8232,5114.6,18.169,4.4246e+05,89.519,47.761,2281.1,36.6,101.43,2.9731e+09,9
1.9727,4.1984,17.626,3.3633,4.6337,0.032161,2.6022,6829.9,46.581,88257,97.731,38.093,1451.1,31.488,104.87,6.4066e+07,6
1.2946,3.3344,11.119,2.7196,3.5728,-0.25101,2.5776,6275.2,39.036,1.2422e+05,82.125,39.674,1574,33.939,91.183,9.2504e+07,6
0.68074,2.9256,8.559,2.5267,3,-0.54517,2.064,5805.6,31.638,76672,85.113,43.792,1917.7,37.429,95.692,4.208e+07,6
1.0282,2.8487,8.1151,2.4154,3.0251,-0.56519,2.1252,6076.6,30.134,1.7957e+05,84.998,40.071,1605.7,33.577,93.948,7.6942e+07,6
0.951,2.6852,7.2102,2.286,2.8453,-0.36196,2.0102,6258.2,28.964,1.2414e+05,75.454,40.053,1604.2,30.882,85.401,4.9875e+07,6
0.83171,2.5698,6.6038,2.2658,2.6978,-0.27725,1.73,6179.2,26.327,1.3688e+05,98.875,47.735,2278.7,40.895,109.77,6.6143e+07,6
0.96999,2.4388,5.9475,2.0926,2.6216,-0.53802,1.9909,6259.8,24.433,59918,95.306,39.092,1528.2,31.935,102.99,5.3088e+07,6
1.1364,3.0778,9.473,2.7287,3.2771,-0.26333,1.8401,6179.3,30.465,44424,90.202,41.571,1728.2,32.891,99.298,7.4384e+07,6
0.82069,3.062,9.3757,2.7103,3.1662,-0.034327,1.7987,5925.5,30.959,71499,107.57,49.57,2457.2,40.512,118.42,4.0015e+07,6
1.4132,2.9388,8.6368,2.4583,3.2575,-0.39904,2.3702,6437.5,34.303,44424,77.621,38.29,1466.1,31.473,86.529,7.4384e+07,6
1.3664,2.7473,7.5476,2.3103,3.0651,-0.36584,2.1031,6464.9,31.236,59918,87.609,37.878,1434.8,30.954,95.427,5.3088e+07,6
1.0359,3.0777,9.4722,2.5306,3.2435,0.38995,3.1007,6145.5,36.817,1.3688e+05,116.29,86.267,7441.9,60.521,144.72,6.6143e+07,6
1.6971,3.8108,14.522,3.2204,4.167,0.087319,2.2065,6776.4,41.835,1.2705e+05,82.667,38.965,1518.3,31.284,91.368,3.8349e+07,6
0.015522,1.6654,2.7737,1.2388,1.6629,-0.81754,3.4074,4339.7,17.534,50777,77.108,57.696,3328.9,46.45,96.251,2.9792e+09,3
0.0092276,2.3901,5.7128,1.9663,2.3864,-0.16471,2.0695,4023,26.306,43558,103.3,65.873,4339.3,57.783,122.46,4.009e+07,3
0.21943,2.2469,5.0485,1.7948,2.2541,-0.19972,2.2636,4036.7,25.172,13524,92.016,62.6,3918.8,55.92,111.24,6.7987e+07,3
0.29108,1.1687,1.366,0.87582,1.2027,0.48821,3.5034,4798.2,15.962,54550,100.51,68.259,4659.3,60.242,121.44,4.5291e+07,2
-0.074115,1.5661,2.4526,1.1758,1.5654,0.22364,3.0952,4200.9,19.159,14765,86.357,55.861,3120.5,50.35,102.8,3.7884e+07,3
-0.027172,1.7181,2.9519,1.3433,1.7156,0.21683,2.5484,4279,20.134,29493,84.744,56.205,3159,50.117,101.64,2.9627e+07,3
0.17106,1.6657,2.7745,1.3285,1.6719,-0.221,2.4139,4343,17.742,24315,81.449,54.692,2991.2,48.607,98.06,5.9543e+07,3
-0.18208,2.0333,4.1345,1.6154,2.0383,0.027977,2.3734,4141.3,20.938,20415,83.446,62.088,3854.9,55.491,103.95,3.6365e+07,3
0.20017,1.2321,1.5181,0.87717,1.2464,0.028688,3.5896,4232.4,14.484,22385,75.38,59.349,3522.3,53.299,95.882,4.0333e+07,3
0.47532,1.4974,2.2423,0.98181,1.5688,0.30657,4.2444,4700.6,22.722,9251.5,85.31,77.634,6027,66.159,115.26,1.5469e+07,2
-0.017532,1.5365,2.361,1.2108,1.5342,-0.030522,2.4052,4115.7,14.91,20415,74.492,52.052,2709.5,46.625,90.829,3.6365e+07,3
-0.0010359,1.4185,2.0123,1.085,1.4163,-0.029728,2.853,4045.8,14.455,24032,72.778,49.206,2421.3,44.159,87.808,3.7921e+07,3
0.41293,1.272,1.6181,0.84261,1.3355,0.89357,4.6766,4701.8,20.603,14660,76.341,67.825,4600.2,57.506,102.05,3.7402e+07,2
0.11615,1.4144,2.0007,0.92561,1.417,1.3023,5.789,4670.6,20.215,24987,87.252,76.098,5791,67.417,115.7,8.2522e+07,2
0.3276,1.2186,1.4849,0.81984,1.26,1.2603,6.3189,4622,17.696,24315,82.871,71.14,5060.9,59.529,109.15,5.9543e+07,2
0.061927,1.7455,3.0469,1.3855,1.7439,-0.29141,2.3727,4241,17.788,25199,85.605,55.006,3025.6,47.173,101.71,1.3899e+07,3
0.022818,1.795,3.2221,1.3301,1.7924,-0.19327,2.8093,4066.1,18.262,31267,78.837,56.687,3213.4,51.362,97.05,9.2837e+07,3
0.13537,1.274,1.623,0.78829,1.2792,-0.52749,5.9114,4243.6,14.121,54550,70.916,49.242,2424.8,41.792,86.292,4.5291e+07,3
0.36947,1.0424,1.0866,0.7466,1.1044,0.88019,4.0129,4736.7,12.592,13524,81.622,66.348,4402,59.142,105.12,6.7987e+07,2
9.9461,1.6439,2.7024,0.91966,10.081,-3.2083,17.83,4666.1,24.379,4.7382e+07,63.679,39.709,1576.8,31.136,75.012,1.9528e+09,1
10.15,0.98127,0.96288,0.62078,10.197,-1.4795,7.7031,4736.9,15.845,22302,69.345,50.511,2551.4,39.389,85.745,1.0048e+08,1
10.151,1.1329,1.2836,0.63093,10.213,-3.1197,16.105,4402.1,20.314,14516,50.032,34.328,1178.4,24.389,60.646,1.1055e+08,1
10.272,1.0985,1.2068,0.67341,10.33,-1.984,10.535,4564.4,20.966,28498,61.944,50.585,2558.9,35.155,79.924,4.8121e+07,1
10.211,1.5073,2.2721,0.89004,10.322,-1.0491,8.5359,4706.5,25.639,19423,62.833,53.924,2907.8,37.701,82.745,2.6467e+07,1
10.307,0.52248,0.27298,0.43349,10.321,-0.15645,2.2917,4638.9,17.774,13951,41.76,20.513,420.8,16.328,46.512,2.3178e+07,1
9.8928,2.0166,4.0667,1.5088,10.096,0.29349,3.3227,4660.9,29.128,9245.4,107.32,82.83,6860.7,73.684,135.49,1.4114e+07,2
10.35,0.54685,0.29905,0.44012,10.364,0.32206,2.867,4693.1,17.536,20498,47.268,26.7,712.87,21.444,54.267,1.2426e+07,1
10.346,0.4866,0.23678,0.40815,10.358,0.0013403,2.1453,4745.8,16.701,21055,42.348,18.287,334.42,15.18,46.116,5.1655e+06,1
10.353,0.4898,0.2399,0.40787,10.364,-0.2095,2.258,4756.3,16.714,20498,38.031,17.138,293.7,13.856,41.703,1.2426e+07,1
10.361,0.49696,0.24697,0.41942,10.373,-0.35196,2.2498,4777.7,17.064,15695,35.686,16.158,261.08,12.886,39.163,1.0168e+07,1
10.382,0.50001,0.25001,0.42453,10.394,-0.43166,2.1907,4826.3,16.596,27065,38.477,16.59,275.23,12.562,41.891,1.7049e+07,1
10.393,0.54301,0.29486,0.46541,10.407,-0.33873,2.0357,4716.8,17.752,9245.4,44.507,22.782,519.03,16.729,49.983,1.4114e+07,1
9.7261,1.6666,2.7777,1.2943,9.8674,0.57711,2.8934,4600.3,22.574,13951,108.37,77.086,5942.3,70.366,132.92,2.3178e+07,2
10.062,1.1668,1.3615,0.7488,10.13,-2.1707,9.6263,4763.7,23.224,18021,55.003,37.943,1439.7,26.016,66.788,2.8464e+07,1
10.288,0.50672,0.25677,0.38769,10.3,0.38794,3.7326,4882.4,16.164,24720,35.67,18.241,332.73,14.825,40.05,4.3366e+07,1
10.211,0.4277,0.18293,0.3448,10.22,-0.1472,2.8358,4863.2,12.51,19319,29.819,11.173,124.82,8.976,31.837,2.3634e+07,1
10.224,0.51538,0.26562,0.42763,10.237,-0.087006,2.3213,4869.6,15.141,28498,31.442,11.488,131.97,9.3721,33.468,4.8121e+07,1
10.252,0.56744,0.32199,0.47035,10.267,0.10709,2.3878,4936.1,16.383,14516,31.81,13.01,169.25,10.116,34.359,1.1055e+08,1
10.211,0.63156,0.39886,0.53516,10.231,0.079697,2.2408,4936.9,17.837,17899,35.699,14.052,197.46,10.801,38.357,5.1338e+07,1
10.253,0.62529,0.39099,0.52437,10.272,0.045214,2.3848,4967.2,18.324,14786,36.491,15.19,230.74,11.623,39.517,8.882e+07,1
10.295,0.55541,0.30848,0.4616,10.31,0.063424,2.5043,4928.4,16.885,19630,33.657,15.314,234.51,11.804,36.967,9.7261e+07,1
0.56628,1.0046,1.0092,0.67775,1.1518,-0.9564,6.678,5069.6,18.419,1.3291e+05,73.265,51.944,2698.2,40.783,89.764,3.1357e+09,5
0.52859,0.78693,0.61925,0.38923,0.94696,-2.3763,14.482,5087.8,15.087,19260,35.567,41.337,1708.7,35.538,54.483,5.1609e+07,5
0.41342,0.70823,0.5016,0.42618,0.81911,-0.85456,6.4874,4769.1,11.449,16147,45.471,50.829,2583.6,43.815,68.141,9.7572e+07,5
0.36434,1.5432,2.3815,0.99845,1.5833,1.1655,5.8314,4878,24.939,12518,73.717,92.132,8488.3,61.481,117.88,1.1464e+08,4
0.42379,1.3339,1.7792,0.90894,1.3976,1.4577,7.3172,4712.6,22.979,9491.8,126.2,101.96,10397,84.393,162.15,1.3389e+08,4
0.34453,1.1034,1.2174,0.89279,1.1543,-0.37875,2.8672,4505.7,22.379,22520,157.06,67.72,4585.9,56.714,171,3.6408e+07,4
0.34497,0.94537,0.89373,0.70482,1.005,-0.56682,4.1833,4462.4,21.105,15602,147.68,69.334,4807.2,58.319,163.1,7.7246e+07,4
