0.42234,0.96066,0.92286,0.78942,1.0479,-0.2804,2.3693,5051.2,16.512,15201,39.6,22.124,489.45,18.076,45.343,2.5413e+07,0.18193,-1.2531,0.13391,-0.98179,0.32299,0.084993,-0.1024,-0.38666,0.2557,1.5119,-0.23459,1.4582,6
0.50791,0.87421,0.76424,0.68036,1.0098,-0.27013,2.943,5008.6,15.444,10575,30.325,14.072,198.01,11.15,33.421,3.9459e+07,-0.1873,-1.1801,0.025846,-0.97862,-0.08901,0.24521,-0.27449,-0.26629,0.0047673,1.5473,-0.018954,1.4214,6
0.48652,1.6115,2.5969,1.0844,1.6808,-0.1207,5.2083,4855.2,17.688,11523,73.266,71.414,5100,57.379,102.23,1.0166e+08,-0.59409,-1.1818,-0.16832,-0.97809,-0.48595,0.1925,-0.33718,-0.20693,-0.28079,1.4673,0.1967,1.3738,6
0.42754,1.6814,2.8272,1.123,1.7322,0.23885,5.1551,4415.9,22.774,14923,93.373,68.01,4625.4,54.94,115.45,3.0435e+07,-0.56312,-1.2401,-0.18806,-0.97648,-0.53649,0.075889,-0.11665,-0.20285,-0.27844,1.4132,0.3029,1.377,6
0.35455,0.50187,0.25187,0.37719,0.61379,0.43799,3.3855,4171.7,10.738,21322,43.939,26.409,697.45,21.745,51.242,2.0897e+07,-0.25286,-1.4405,-0.010561,-0.99942,0.2997,-0.22274,-0.31304,0.018873,0.19745,1.477,-0.098353,1.525,9
0.32032,0.48254,0.23285,0.36534,0.57851,0.38451,3.4247,4275.3,9.6493,22459,49.005,27.638,763.84,23.749,56.239,1.7529e+07,-0.13293,-1.4093,-0.019208,-0.99865,0.43554,-0.21455,-0.33398,0.01592,0.19504,1.4654,-0.18533,1.5105,9
0.37581,0.84515,0.71427,0.62731,0.92365,0.30228,2.9487,4597.6,10.754,29928,86.109,78.148,6107.1,64.542,116.2,2.9018e+09,0.031711,-1.4361,0.030367,-0.99936,0.33804,-0.022264,-0.57413,-0.47397,0.24295,1.1235,-0.25306,1.1364,3
0.19784,0.75062,0.56343,0.53975,0.77504,-0.28554,3.452,4703.9,7.8888,9723.6,91.299,75.41,5686.7,61.787,118.34,3.8219e+07,0.057785,-1.3994,0.045106,-0.99868,0.31965,-0.011112,-0.44572,-0.62493,0.23323,1.1133,-0.2489,1.1365,3
0.17627,0.70465,0.49653,0.51702,0.72522,-0.60357,3.4442,4725.5,8.3851,6269.3,65.311,56.844,3231.2,48.275,86.522,6.4788e+07,0.057013,-1.3921,0.055259,-0.9982,0.316,-0.0092883,-0.41238,-0.70369,0.22975,1.1023,-0.24344,1.1347,3
0.19708,0.74137,0.54962,0.59875,0.76592,0.30937,2.785,4390.3,8.157,4150.8,81.576,58.759,3452.6,50.238,100.48,4.5214e+07,-0.0038776,-1.4267,0.0327,-0.9989,0.32921,0.01144,-0.53071,-0.45546,0.24106,1.1403,-0.24138,1.1719,2
0.35263,0.88799,0.78852,0.71418,0.95407,0.19929,2.5658,4395.6,14.277,7294.8,74.357,60.796,3696.2,52.413,95.984,4.9902e+07,-0.032508,-1.4591,0.02326,-0.99949,0.34768,0.0090617,-0.46211,-0.64765,0.25818,1.1362,-0.22405,1.1669,2
0.0048478,0.76919,0.59165,0.58019,0.76792,-0.41956,3.3876,4501.4,12.487,4809.7,70.558,39.793,1583.5,33.673,80.973,4.9997e+07,0.067821,-1.39,0.052756,-0.99845,0.32942,0.001365,-0.36211,-0.71285,0.2406,1.0964,-0.23534,1.1336,3
0.23205,0.70974,0.50372,0.53164,0.74558,0.3532,3.5465,4339.9,12.43,6100.6,66.045,46.83,2193,41.003,80.917,2.7251e+07,0.017482,-1.4101,0.044667,-0.99894,0.32934,0.0061862,-0.38727,-0.66266,0.24126,1.1084,-0.23575,1.1449,3
0.13193,0.95232,0.90691,0.69312,0.95984,0.61773,3.9026,4736.8,12.319,9151.4,95.461,88.562,7843.3,68.077,130.12,3.6496e+07,-0.011806,-1.3765,0.027313,-0.99957,0.33267,-0.003937,-0.56361,-0.44682,0.24408,1.1036,-0.23322,1.1405,3
0.19788,0.90404,0.81728,0.65302,0.92397,0.732,4.2315,4460.6,10.698,4428,83.309,68.384,4676.4,49.206,107.71,3.2924e+07,0.044334,-1.3566,0.032722,-0.99941,0.32744,0.00042556,-0.45854,-0.57703,0.24013,1.1027,-0.23584,1.1393,3
0.1296,0.49435,0.24438,0.38591,0.51026,0.26787,3.1856,4139.6,10.207,5296.5,54.401,37.699,1421.2,30.991,66.151,5.8612e+07,0.077035,-1.3639,0.045678,-0.99888,0.3288,-0.0018174,-0.39074,-0.6967,0.24137,1.0872,-0.22951,1.1211,3
0.24699,0.50739,0.25745,0.39678,0.56355,0.46384,2.8813,4533.4,6.6555,4131,57.195,53.088,2818.4,45.998,77.976,1.1717e+07,-0.046317,-1.4624,0.030958,-0.99941,0.3452,-0.0045673,-0.43546,-0.88001,0.25837,1.0986,-0.21779,1.1336,2
0.24856,0.56907,0.32384,0.405,0.62012,0.63782,3.7498,4400.8,8.1288,6306.5,59.888,56.179,3156.1,45.844,82.05,4.0305e+07,-0.051286,-1.4881,0.032561,-0.99936,0.34493,-0.0035452,-0.38786,-1.1223,0.25758,1.0967,-0.21645,1.1292,2
0.1161,0.49306,0.24311,0.37436,0.50574,0.22059,3.1207,4157.9,7.8011,5903.1,63.918,46.853,2195.2,39.829,79.205,3.7178e+07,0.024704,-1.408,0.049133,-0.99855,0.33076,-0.015598,-0.4749,-0.57016,0.24497,1.0765,-0.22649,1.1142,3
0.14458,0.63259,0.40017,0.48027,0.64787,0.43939,3.2743,4534,6.9408,9151.4,70.901,62.695,3930.7,51.701,94.576,3.6496e+07,-0.042134,-1.3946,0.036725,-0.99925,0.3336,-0.0037985,-0.64419,-0.40906,0.24653,1.1025,-0.23011,1.1314,2
0.36762,0.53155,0.28255,0.38054,0.64556,0.39044,4.2167,4403.1,7.7842,10209,51.538,53.584,2871.2,39.186,74.282,8.7862e+07,-0.045401,-1.4351,0.035623,-0.99932,0.3393,-0.0059724,-0.5306,-0.68493,0.25124,1.0966,-0.22071,1.1252,2
0.27751,0.77316,0.59777,0.52183,0.82024,1.3151,5.777,4691,8.7218,4805,85.939,81.115,6579.7,58.93,118.08,6.5608e+07,0.056108,-1.3793,0.071122,-0.99724,0.33128,-0.0004947,-0.48021,-0.55241,0.24286,1.1046,-0.22936,1.1248,3
0.21859,0.34961,0.12223,0.26668,0.41183,0.20668,3.3277,4402.6,7.2264,6100.6,60.652,54.598,2981,43.509,81.546,2.7251e+07,0.085267,-1.3844,0.077415,-0.99687,0.32873,-0.0033604,-0.39104,-0.6733,0.24152,1.0919,-0.22768,1.1093,3
0.1972,0.44901,0.20161,0.35873,0.48972,0.49998,2.4423,4608.3,5.2458,8138,58.703,49.221,2422.7,41.653,76.554,6.1725e+07,-0.01708,-1.4347,0.034546,-0.99934,0.33919,-0.005132,-0.54396,-0.75341,0.25351,1.1031,-0.22001,1.1333,2
0.27484,0.58023,0.33667,0.42123,0.64116,1.0623,4.209,4408.8,7.942,7294.8,60.178,61.135,3737.5,46.637,85.711,4.9902e+07,-0.030054,-1.4349,0.034255,-0.99935,0.34389,-0.00451,-0.54995,-0.69124,0.25737,1.1024,-0.21723,1.1343,2
0.043158,0.61506,0.3783,0.49457,0.61555,0.4999,2.8587,4416.1,10.103,11504,73.521,43.074,1855.3,37.402,85.174,1.6342e+08,0.076068,-1.3709,0.085878,-0.9962,0.34029,-0.0060725,-0.41112,-0.62011,0.24895,1.0911,-0.22401,1.1277,3
0.092114,0.43496,0.18919,0.32472,0.44389,0.98388,5.6665,4178.5,9.7579,6269.3,55.859,49.217,2422.3,42.448,74.394,6.4788e+07,0.023689,-1.4149,0.078263,-0.99677,0.34338,-0.011165,-0.46518,-0.54261,0.25426,1.0745,-0.2152,1.112,3
0.27033,0.83868,0.70338,0.62789,0.87984,1.2775,4.4034,4406.6,13.098,1.5778e+05,78.046,67.838,4601.9,52.844,103.33,2.5384e+09,-0.032903,-1.4416,0.05255,-0.99853,0.32249,-0.028303,-0.36374,-0.95933,0.32241,1.1924,-0.19699,1.1455,2
0.43414,1.0109,1.022,0.82947,1.0986,0.85923,2.9665,4662.5,9.6817,11181,91.14,62,3844,53.787,110.17,1.5849e+07,-0.025755,-1.4492,0.043347,-0.99898,0.3252,-0.032116,-0.40389,-0.89604,0.32737,1.2039,-0.19693,1.1489,2
0.73872,1.0638,1.1317,0.84549,1.2937,0.20635,2.7203,4391.5,13.879,18593,71.234,65.006,4225.8,56.283,96.364,1.9831e+07,0.04197,-1.4148,0.056295,-0.99802,0.33157,-0.030363,-0.48164,-0.52618,0.32999,1.2268,-0.20366,1.1735,2
0.59522,0.97199,0.94477,0.68497,1.1384,-0.64683,4.0292,4590.5,15.704,11923,73.756,65.026,4228.4,45.952,98.256,2.6872e+07,0.02568,-1.4041,0.065125,-0.99717,0.34152,-0.00083076,-0.50148,-0.44951,0.33268,1.289,-0.21427,1.2286,1
0.36773,0.68318,0.46673,0.5124,0.77485,1.1394,4.2172,4584.8,7.7341,19458,64.805,55.09,3035,47.858,84.997,7.744e+07,-0.056469,-1.4578,0.035156,-0.99928,0.32951,-0.032223,-0.38585,-1.0679,0.32297,1.1857,-0.19369,1.1314,2
0.71386,0.84059,0.70659,0.64268,1.1017,0.49262,2.9801,4388.2,10.812,14032,58.894,52.567,2763.3,43.657,78.883,3.4856e+07,-0.028121,-1.4317,0.036987,-0.99916,0.33706,-0.031804,-0.46091,-0.71386,0.33036,1.2295,-0.2,1.166,2
0.39757,1.1337,1.2853,0.92849,1.1996,0.47629,2.4508,4652.1,9.1426,5933.2,101.15,66.517,4424.6,55.38,121,6.951e+07,-0.0018374,-1.4332,0.043834,-0.99893,0.34977,-0.025027,-0.52059,-0.70068,0.33584,1.2454,-0.19593,1.1772,2
0.63392,1.1713,1.372,0.95825,1.3301,-0.22114,2.5497,4933.1,18.59,12879,73.669,35.431,1255.4,29.946,81.721,2.3158e+07,0.087746,-1.434,0.07713,-0.99687,0.32986,-0.013729,-0.34289,-0.91343,0.31411,1.2343,-0.21203,1.1745,1
0.67853,1.07,1.145,0.81097,1.2655,-0.18975,3.2659,4524.5,17.683,13156,57.886,41.16,1694.1,33.416,70.988,2.236e+07,0.08703,-1.4548,0.061567,-0.99802,0.321,-0.012339,-0.36468,-1.2411,0.30539,1.2094,-0.21029,1.1541,1
0.23781,0.9758,0.95219,0.75093,1.0028,0.52904,2.85,4515.8,9.5886,14785,85.997,58.122,3378.2,49.32,103.74,4.1004e+07,-0.015053,-1.4369,0.049328,-0.9985,0.35346,-0.020028,-0.47894,-0.71982,0.33801,1.2505,-0.19361,1.1995,2
0.5301,1.1216,1.2581,0.94976,1.2389,-0.23288,2.1489,4801.1,15.16,12879,74.5,44.897,2015.8,40.132,86.944,2.3158e+07,0.047738,-1.4252,0.059451,-0.99768,0.34204,-0.013547,-0.42576,-0.72068,0.3251,1.2606,-0.20994,1.1976,1
0.64253,0.92471,0.8551,0.74339,1.1248,-0.28461,2.3755,4409.9,11.618,18579,70.333,42.49,1805.4,37.293,82.135,1.8696e+07,0.062901,-1.4436,0.063609,-0.99756,0.33425,-0.011373,-0.35502,-1.0046,0.32007,1.234,-0.20523,1.1768,1
0.45073,0.87563,0.76672,0.70578,0.98353,0.32831,2.5465,4593,9.807,13100,73.641,54.681,2990.1,47.65,91.669,9.8328e+07,-0.010259,-1.4895,0.054989,-0.99836,0.35579,-0.033815,-0.38603,-0.97218,0.34236,1.2032,-0.17542,1.1447,2
0.66552,1.1588,1.3429,0.89082,1.3347,0.18009,3.1314,4418.5,14.22,14026,68.402,53.901,2905.3,47.34,87.032,2.9443e+07,0.0065188,-1.4971,0.045463,-0.9988,0.35221,-0.035689,-0.50849,-0.62163,0.33759,1.2172,-0.18768,1.1565,2
0.72094,0.70588,0.49826,0.53083,1.0081,-0.43788,3.9818,4218.9,10.308,14032,63.862,54.9,3014,44.012,84.157,3.4856e+07,0.035305,-1.4426,0.06362,-0.99787,0.34169,-0.013458,-0.4057,-0.70178,0.32724,1.2386,-0.1984,1.1748,1
0.46144,0.75771,0.57413,0.6107,0.88608,0.23381,2.5809,4658.9,10.52,14803,64.039,49.553,2455.5,42.989,80.922,3.3273e+07,0.010089,-1.4939,0.054006,-0.9984,0.35802,-0.015863,-0.4118,-0.78321,0.34512,1.2357,-0.18046,1.1802,2
0.54438,1.2987,1.6866,0.98177,1.4062,0.27897,3.5437,4663.6,17.871,9965.8,68.56,44.587,1988,36.21,81.742,2.3179e+07,0.05685,-1.46,0.057176,-0.99813,0.33068,-0.0068724,-0.35246,-1.1146,0.31668,1.2235,-0.20369,1.1659,1
0.34005,1.0045,1.009,0.76747,1.0589,0.72526,3.8452,4789.6,19.72,92143,54.049,42.421,1799.5,24.696,68.665,2.7091e+09,-0.65787,-1.185,-0.25935,-0.89775,-0.39785,0.0045291,-0.47992,-0.11089,-0.69943,1.1905,-0.66464,1.0723,5
0.38462,0.7858,0.61749,0.54015,0.8737,0.83963,6.303,4682.8,16.738,10600,31.898,17.874,319.5,13.584,36.55,6.9714e+07,-0.24479,-1.3567,0.095073,-0.95397,-0.40753,-0.047717,-0.44615,-0.18381,-0.85049,1.118,-0.98534,0.98085,5
0.42702,0.33539,0.11249,0.22369,0.54264,1.1801,8.5774,4844.7,9.5977,11609,19.163,14.076,198.13,10.445,23.763,1.3604e+08,0.24256,-1.3132,0.38942,-0.84558,-0.39418,-0.11703,-0.43132,-0.25548,-1.2222,1.0593,-1.3253,0.93066,5
0.41995,0.14344,0.020575,0.10867,0.4437,-0.014303,3.5419,4884.4,3.7492,10149,9.3687,7.5122,56.433,6.0543,12.001,9.6947e+07,0.65719,-1.2679,0.65209,-0.75707,-0.39567,-0.17314,-0.457,-0.30661,-1.5627,1.0248,-1.6137,0.87738,5
0.50729,0.53348,0.2846,0.3491,0.73552,-0.55903,5.1458,4841.4,8.295,7401.7,23.994,26.567,705.8,23.063,35.765,4.6972e+07,0.11922,-1.1121,0.36165,-0.83817,-0.46183,-0.12144,-0.51,-0.26057,-1.1999,1.0654,-1.1898,0.90363,5
0.44324,1.185,1.4043,0.89893,1.2634,0.4491,4.1015,4749.2,20.09,14499,45.618,27.71,767.82,21.587,53.35,1.3267e+08,-0.71943,-0.74636,-0.24944,-0.84024,-0.49217,-0.018865,-0.56939,-0.14139,-0.87926,1.2363,-0.83644,1.0811,5
0.29784,1.3979,1.9542,1.0441,1.427,0.67182,3.8105,4504,24.488,13401,52.483,30.186,911.21,24.41,60.52,2.6703e+07,-0.94502,-0.72881,-0.43663,-0.86224,-0.39806,0.010343,-0.53762,-0.12557,-0.89928,1.2935,-0.98532,1.1569,5
0.50273,0.6835,0.46717,0.48864,0.84755,-0.94471,4.3722,4726.8,8.6728,8657,54.741,78.652,6186.1,58.222,95.719,2.105e+07,-0.020712,-1.4133,0.29297,-0.95564,-0.20834,-0.039648,-0.25669,-0.98976,-0.89628,1.1461,-1.0912,0.97692,7
0.5256,1.197,1.4328,0.87015,1.3055,0.63598,5.3686,4800.3,23.927,19699,87.123,76.969,5924.2,61.189,116.17,4.4549e+07,-0.032611,-1.3503,0.32648,-0.94454,-0.22156,-0.018064,-0.30995,-0.78131,-0.8983,1.1626,-1.0912,0.99481,7
0.45781,1.2179,1.4833,0.89488,1.2992,0.72055,5.2445,4771.9,24.449,8706.8,74.734,51.677,2670.5,41.537,90.812,5.189e+07,-0.06111,-1.2848,0.33815,-0.9398,-0.2355,-0.021056,-0.35726,-0.39038,-0.88786,1.1405,-1.0788,0.97372,7
0.19989,1.6221,2.6311,1.2265,1.6317,0.17156,3.4424,3954.4,29.433,7566.5,113.59,98.85,9771.3,68.964,150.47,5.2068e+07,-0.080876,-1.2794,0.27944,-0.95918,-0.093959,-0.063777,-0.33951,-0.28311,-0.84903,1.0665,-1.0267,0.9311,4
0.3963,1.2401,1.5378,0.8269,1.2999,-0.13301,5.9604,4014.1,25.169,15509,124.17,111.04,12331,87.973,166.46,1.1141e+08,-0.12539,-1.2599,0.27979,-0.95961,-0.12024,-0.023238,-0.44406,-0.31456,-0.85034,1.067,-1.0191,0.94667,4
0.33266,0.57757,0.33359,0.45263,0.66568,0.080517,3.1077,3975.4,13.246,8184.9,93.308,73.085,5341.4,56.155,118.45,5.2167e+07,-0.12239,-1.2615,0.28122,-0.95924,-0.11767,-0.029927,-0.47003,-0.30695,-0.8571,1.0705,-1.0239,0.95088,4
0.24766,0.49262,0.24268,0.3849,0.55064,0.44986,3.8335,3945.3,11.556,13845,100.08,59.878,3585.4,49.967,116.58,4.9433e+07,-0.12469,-1.2618,0.27785,-0.96022,-0.12065,-0.036552,-0.47915,-0.31163,-0.85782,1.0644,-1.0229,0.94486,4
0.22911,0.50183,0.25183,0.37235,0.55089,-1.0423,5.1077,3889.4,10.302,5746,95.634,72.46,5250.5,58.65,119.91,1.5749e+08,-0.12259,-1.2614,0.27761,-0.96027,-0.11867,-0.045555,-0.47815,-0.32163,-0.85205,1.0552,-1.0157,0.93591,4
0.32191,0.50136,0.25136,0.35158,0.59511,-1.5162,6.3897,3995.1,10.388,9131.3,80.682,70.703,4998.9,53.212,107.2,5.1939e+07,-0.11143,-1.2755,0.28119,-0.95926,-0.11476,-0.051761,-0.50521,-0.33593,-0.84471,1.0443,-1.0044,0.92625,4
0.33385,0.51954,0.26992,0.3584,0.61683,0.68679,7.0947,4051.6,11.768,10969,95.107,66.951,4482.4,52.282,116.24,5.6683e+07,-0.12808,-1.2806,0.26645,-0.96318,-0.12969,-0.052138,-0.47066,-0.33316,-0.86159,1.0518,-1.0268,0.9335,4
0.25074,0.85122,0.72458,0.61596,0.88602,1.0546,4.7278,3988.4,17.158,10969,132.95,92.442,8545.6,75.168,161.84,5.6683e+07,-0.15951,-1.2701,0.24212,-0.96919,-0.15624,-0.091734,-0.46461,-0.32536,-0.88682,1.0532,-1.0552,0.93231,4
0.091908,1.0002,1.0003,0.7933,1.0027,0.43466,3.4006,4107.2,19.41,9131.3,110.53,93.239,8693.5,75.129,144.5,5.1939e+07,-0.14932,-1.263,0.25222,-0.9666,-0.23499,-0.25296,-0.41856,-0.33214,-0.87372,1.0433,-1.0375,0.92153,4
0.2231,1.2623,1.5933,0.95163,1.2798,-0.39799,3.591,4342.8,19.71,5746,98.101,84.125,7077.1,65.484,129.14,1.5749e+08,-0.085592,-1.302,0.25256,-0.96699,-0.24017,-0.28914,-0.35573,-0.36152,-0.86933,1.058,-1.0391,0.93474,4
0.30665,0.77852,0.60609,0.53512,0.83553,-0.49221,5.7922,4489.8,17.372,15509,26.498,12.225,149.44,10.191,29.174,1.1141e+08,0.064997,-1.3406,0.36398,-0.87179,-0.54801,-0.13801,-0.53562,-0.28366,-1.3728,0.99223,-1.4646,0.96339,5
0.40998,0.45427,0.20636,0.29744,0.61136,1.0896,8.2218,4851.1,13.154,7566.5,17.293,12.991,168.76,11.286,21.616,5.2068e+07,0.59574,-1.3247,0.67426,-0.72903,-0.50194,-0.2154,-0.50962,-0.3748,-1.6328,0.84855,-1.7089,0.85382,5
0.40444,0.1224,0.014981,0.079487,0.42249,0.38431,6.7159,4953.1,3.4703,10432,5.5233,4.0318,16.256,2.7344,6.8343,5.2189e+07,0.72485,-1.3045,0.73506,-0.67647,-0.51748,-0.20872,-0.53021,-0.38728,-1.7739,0.91972,-1.8478,0.84069,5
0.38688,0.16895,0.028543,0.096931,0.42205,-1.7395,9.9283,4869.2,4.4533,10870,9.4321,12.635,159.66,8.7724,15.751,6.686e+07,0.75376,-1.3002,0.75384,-0.65551,-0.50843,-0.18573,-0.51359,-0.37606,-1.8014,1.0317,-1.8509,0.75401,5
0.36411,1.0169,1.0341,0.66305,1.0786,0.54829,4.455,4874.4,14.585,8706.8,45.075,39.973,1597.9,33.3,60.202,5.189e+07,0.18199,-1.1218,0.36774,-0.72373,-0.42607,-0.13804,-0.47669,-0.29691,-1.3616,1.0525,-1.4027,0.7993,5
0.43488,1.1537,1.331,0.88844,1.2311,0.36161,3.0137,4422.1,17.864,19699,72.185,42.419,1799.4,34.733,83.69,4.4549e+07,-0.33015,-1.068,0.06291,-0.86961,-0.31986,-0.074226,-0.41327,-0.23072,-1.0433,1.0878,-1.119,0.93972,5
0.47769,0.57218,0.32739,0.39591,0.74464,-2.4209,9.4911,4656.7,7.0845,11976,60.252,94.647,8958.1,66.781,112.07,2.2878e+07,-0.064208,-1.3255,0.3152,-0.94802,-0.282,-0.093578,-0.30405,-0.58499,-1.33,1.1134,-1.5147,0.88448,7
0.522,1.0833,1.1736,0.68413,1.2009,1.3813,9.4564,4779.8,20.757,13401,93.808,88.251,7788.3,67.687,128.69,2.6703e+07,0.048068,-1.397,0.35481,-0.93447,-0.24272,-0.077502,-0.17884,-0.94177,-1.3158,1.1432,-1.4933,0.91357,7
0.49104,1.1893,1.4145,0.8167,1.2849,1.2696,6.8607,4693.6,24.591,14499,68.253,57.05,3254.7,48.735,88.895,1.3267e+08,0.032678,-1.3423,0.38128,-0.92323,-0.26088,-0.052872,-0.22045,-0.76205,-1.352,1.1863,-1.534,0.95571,7
0.30669,1.4392,2.0713,1.111,1.4692,0.10603,3.2487,4191.2,21.52,11609,113.94,80.9,6544.8,64.751,139.66,1.3604e+08,0.039065,-1.3306,0.30474,-0.95045,0.15263,-0.089114,-0.34375,-0.20041,-1.4004,1.2036,-1.5926,0.98339,4
0.29459,0.81623,0.66624,0.50266,0.86649,1.7457,9.8246,3895.5,12.845,13067,47.52,60.929,3712.3,46.996,77.189,6.6438e+08,0.18206,-1.3639,0.044778,-0.99883,0.60185,-0.31632,0.15507,-0.36961,0.16179,1.0962,-0.30577,1.1036,8
