0.31616,-1.3249,-0.065163,-0.99742,0.53959,-0.5379,0.53429,-0.53074,0.66037,0.92158,0.56499,1.0731,3
0.33085,-1.3181,-0.053345,-0.99836,0.57844,-0.59152,0.5574,-0.55592,0.67009,0.93405,0.57294,1.0943,3
0.32379,-1.3908,-0.038116,-0.99723,0.44788,-0.20844,0.92496,-0.54372,0.68981,0.8925,0.58001,1.0632,2
0.27744,-1.3117,-0.10688,-0.99409,0.50116,-0.3473,0.56519,-0.60021,0.66673,0.9035,0.56094,1.0705,3
0.25984,-1.3347,-0.12238,-0.99217,0.50955,-0.35996,0.54629,-0.63264,0.66691,0.87881,0.55274,1.0591,3
0.24904,-1.334,-0.12978,-0.99137,0.53431,-0.36102,0.52207,-0.49322,0.66604,0.87942,0.55122,1.063,3
0.2268,-1.3241,-0.12836,-0.99154,0.6119,-0.34548,0.50689,-0.32745,0.64835,0.88366,0.54291,1.0471,3
0.24707,-1.3017,-0.12744,-0.99168,0.58259,-0.53295,0.51432,-0.45463,0.64169,0.90145,0.54287,1.0504,3
0.25639,-1.3027,-0.11306,-0.99334,0.54446,-0.65559,0.56642,-0.5803,0.64016,0.90208,0.5476,1.0499,3
0.17479,-1.4111,-0.14642,-0.98868,0.40823,-0.28647,0.58244,-0.73118,0.63907,0.89456,0.54972,1.0354,2
0.13432,-1.4484,-0.16407,-0.98619,0.2327,-0.28707,0.54556,-0.98271,0.63794,0.89581,0.54438,1.0413,2
0.203,-1.3316,-0.13534,-0.99068,0.56913,-0.37975,0.47232,-0.3503,0.65547,0.86434,0.53879,1.0466,2
0.20866,-1.3451,-0.1307,-0.99117,0.47121,-0.2959,0.58907,-0.34837,0.64901,0.8575,0.53615,1.0276,2
0.23861,-1.3353,-0.11953,-0.9925,0.54669,-0.43879,0.55591,-0.41428,0.66049,0.86441,0.56048,1.0319,3
0.26485,-1.3252,-0.10206,-0.99456,0.57798,-0.59667,0.57465,-0.54775,0.66654,0.89524,0.5901,1.0338,3
0.20022,-1.3915,-0.1291,-0.99134,0.33698,-0.29882,0.56468,-0.67202,0.64701,0.8733,0.57456,0.98764,2
0.20212,-1.3881,-0.12848,-0.99139,0.40536,-0.289,0.61737,-0.62667,0.64877,0.87808,0.55643,1.0308,2
0.25377,-1.3302,-0.10517,-0.99427,0.59326,-0.48357,0.50892,-0.54142,0.66845,0.909,0.57836,1.0607,3
0.21836,-1.4014,-0.11753,-0.99239,0.40212,-0.41747,0.47544,-0.79821,0.65136,0.93561,0.57271,1.0807,2
0.18487,-1.4166,-0.14695,-0.9889,0.34299,-0.33341,0.47709,-0.79878,0.63609,0.95999,0.5711,1.0816,2
0.21477,-1.337,-0.15261,-0.98814,0.41865,-0.37188,0.46993,-0.42119,0.62907,0.93059,0.55723,1.0632,2
0.2332,-1.3112,-0.12295,-0.99228,0.42506,-0.35466,0.36344,-0.32459,0.64294,0.92778,0.5637,1.0742,1
0.18749,-1.4069,-0.14001,-0.98995,0.37392,-0.33664,0.41986,-0.82459,0.62639,0.95872,0.58351,1.033,2
0.21606,-1.3673,-0.14331,-0.98953,0.32427,-0.36344,0.38912,-0.71474,0.64616,0.94357,0.57675,1.0652,2
0.22011,-1.3767,-0.11907,-0.99256,0.42601,-0.26831,0.48484,-0.6289,0.65979,0.90178,0.5724,1.0478,2
0.18706,-1.3842,-0.13384,-0.99083,0.27923,-0.39015,0.31877,-1.0066,0.65226,0.9693,0.59651,1.0772,1
0.18137,-1.3887,-0.13488,-0.99066,0.25461,-0.37036,0.28668,-1.0801,0.65843,0.98186,0.60464,1.084,1
0.21545,-1.3871,-0.1213,-0.99222,0.42508,-0.384,0.51292,-0.66733,0.6243,0.97338,0.5816,1.0515,2
0.20025,-1.3351,-0.11437,-0.99315,0.30542,-0.37848,0.32335,-0.82895,0.61382,0.96055,0.57262,1.0376,1
0.18139,-1.3564,-0.11253,-0.99335,0.26568,-0.35888,0.28477,-0.93187,0.61141,0.98116,0.57866,1.0486,1
0.16125,-1.459,-0.13271,-0.9909,0.34179,-0.47209,0.45361,-0.87793,0.63224,0.95037,0.58519,1.0492,2
0.18178,-1.4431,-0.13304,-0.99092,0.37735,-0.47374,0.44816,-0.51839,0.62053,0.9259,0.56308,1.0411,2
0.20102,-1.376,-0.12413,-0.99195,0.35566,-0.38171,0.34712,-0.63518,0.64627,0.94097,0.57949,1.0715,1
0.18581,-1.4396,-0.12299,-0.99215,0.36863,-0.37841,0.46887,-0.6776,0.6196,0.93929,0.57341,1.0289,2
0.17023,-1.3701,-0.1104,-0.99364,0.26991,-0.37948,0.27895,-0.91392,0.59775,0.95033,0.55859,1.0454,1
0.13064,-1.2675,-0.014713,-0.9991,0.39378,-0.036574,-0.40275,-0.091329,0.36297,1.5999,-0.26983,1.5807,5
0.11105,-1.475,0.010214,-0.99988,0.37808,-0.068523,-0.38429,-0.097781,0.35584,1.6292,-0.2824,1.5845,5
0.047172,-1.6766,0.0081682,-0.99991,0.49392,-0.13695,-0.48115,-0.17848,0.57726,2.0264,-0.46135,1.946,5
0.013583,-1.6991,-1.7782e-05,-0.99998,0.55866,-0.17812,-0.55419,-0.2191,0.70651,2.1837,-0.54844,2.0571,5
0.0073517,-1.2023,-0.0039808,-0.99995,0.50411,-0.073853,-0.50152,-0.10351,0.52063,1.8664,-0.43195,1.7308,5
-0.025909,-0.87147,-0.015239,-0.99974,0.45877,-0.0049809,-0.43524,-0.032105,0.386,1.7006,-0.33341,1.6465,5
0.068479,-1.4407,0.024893,-0.9996,0.40035,-0.037263,-0.35205,-0.92437,0.35044,1.542,-0.28685,1.554,7
0.082613,-1.4243,0.029775,-0.9995,0.4031,-0.040499,-0.601,-0.82905,0.35354,1.5426,-0.28589,1.5535,7
0.078311,-1.3837,0.020153,-0.99974,0.40428,-0.042902,-0.76114,-0.34422,0.3543,1.5453,-0.28832,1.5506,7
-0.004249,-1.3229,-0.023673,-0.99849,0.61423,-0.12256,-0.14314,-0.19998,0.3274,1.4822,-0.29951,1.5107,4
-0.045644,-1.3108,-0.050742,-0.99853,0.59579,-0.092374,-0.32794,-0.16188,0.31282,1.4634,-0.3077,1.4813,4
-0.041668,-1.3125,-0.040756,-0.99899,0.60173,-0.11662,-0.31411,-0.15496,0.32339,1.4696,-0.30086,1.4867,4
-0.043133,-1.3116,-0.042564,-0.99889,0.59956,-0.11891,-0.33466,-0.15874,0.32064,1.4666,-0.30446,1.484,4
-0.032792,-1.3244,-0.044941,-0.9988,0.59385,-0.12486,-0.37798,-0.15815,0.31676,1.4643,-0.30676,1.479,4
-0.034148,-1.3283,-0.040548,-0.99894,0.60745,-0.11935,-0.30983,-0.18497,0.32352,1.4838,-0.30321,1.4939,4
-0.054219,-1.3187,-0.042542,-0.9988,0.60261,-0.12525,-0.28717,-0.17469,0.32319,1.491,-0.3046,1.4958,4
-0.073488,-1.3113,-0.031917,-0.99916,0.41331,-0.24027,-0.34896,-0.19383,0.33214,1.4363,-0.28357,1.4441,4
0.054024,-1.3472,-0.0039725,-0.99985,0.28048,-0.2675,-0.31819,-0.27634,0.35783,1.4517,-0.2657,1.4614,4
0.11024,-1.3259,-0.00092226,-0.9991,0.46403,-0.097593,-0.17373,-0.17525,0.32577,1.5005,-0.27079,1.506,4
0.093472,-1.7873,0.10653,-0.99391,0.538,-0.2079,-0.56789,-0.26714,0.52444,2.2699,-0.68727,2.2336,5
0.11328,-1.8473,0.10398,-0.99452,0.63289,-0.205,-0.64629,-0.28072,0.64854,2.4093,-0.81709,2.4106,5
0.11476,-1.8009,0.097649,-0.99497,0.63287,-0.17847,-0.64721,-0.26243,0.62666,2.3818,-0.79121,2.3718,5
0.12792,-1.0738,0.051615,-0.93378,0.67643,0.1707,-0.49183,0.1121,0.66277,2.0553,-0.26144,2.024,5
-0.0081483,-0.86128,0.020215,-0.93578,0.5712,0.25563,-0.47522,0.16793,0.49611,1.7577,-0.066826,1.7561,5
0.027978,-1.4839,0.029634,-0.99951,0.43361,-0.02375,-0.28275,-0.84102,0.56631,1.8433,-0.43573,1.8534,7
0.084089,-1.4657,0.036398,-0.99923,0.43039,-0.023501,-0.43942,-0.96732,0.565,1.8545,-0.43919,1.8599,7
0.069147,-1.4175,0.030893,-0.99936,0.43061,-0.040896,-0.57094,-0.44851,0.5582,1.8518,-0.44445,1.8537,7
0.15323,-1.3681,0.053927,-0.99717,0.83319,-0.2724,0.15438,-0.21098,0.50276,1.6756,-0.41541,1.6778,4
0.29189,-1.2168,-0.10321,-0.99447,0.53456,-0.44509,0.60111,-0.4387,0.85264,0.43601,NaN,NaN,8
0.29581,-1.2147,-0.1012,-0.99461,0.55347,-0.44264,0.60093,-0.44077,0.85225,0.43226,NaN,NaN,8
0.3,-1.2142,-0.092654,-0.99551,0.5827,-0.45743,0.59882,-0.44993,0.85542,0.42982,NaN,NaN,8
0.32166,-1.2077,-0.08241,-0.99511,0.56804,-0.46352,0.57375,-0.41724,0.83292,0.43427,NaN,NaN,8
0.53079,-1.0433,0.071226,-0.99739,0.61404,-0.34696,0.61205,-0.31633,0.80568,0.45036,NaN,NaN,10
0.52267,-1.0424,0.065706,-0.99776,0.60574,-0.34715,0.60137,-0.31588,0.7999,0.44819,NaN,NaN,10
0.52607,-1.0378,0.070164,-0.99742,0.59061,-0.35274,0.6008,-0.31073,0.80334,0.45035,NaN,NaN,10
0.53513,-1.044,0.077418,-0.99693,0.54095,-0.36494,0.61437,-0.2959,0.81317,0.46026,NaN,NaN,10
0.53468,-1.0756,0.084454,-0.99636,0.47569,-0.3766,0.62072,-0.28227,0.81474,0.46501,NaN,NaN,10
0.51772,-1.0991,0.085094,-0.99631,0.44995,-0.37813,0.61826,-0.27475,0.81336,0.46575,NaN,NaN,10
0.50759,-1.0921,0.082316,-0.99656,0.434,-0.37598,0.632,-0.2676,0.81848,0.47219,NaN,NaN,10
0.49976,-1.0991,0.075261,-0.99692,0.43476,-0.37442,0.61238,-0.28887,0.82197,0.47687,NaN,NaN,10
0.46269,-1.1387,0.035109,-0.99859,0.44643,-0.36039,0.56037,-0.30555,0.81417,0.48533,NaN,NaN,10
0.28941,-1.3867,-0.10351,-0.99444,0.4787,-0.38445,0.38843,-0.6283,0.81704,0.46631,NaN,NaN,7
0.34017,-1.3909,-0.084812,-0.9961,0.43706,-0.38493,0.28289,-0.81756,0.84396,0.48588,NaN,NaN,7
0.37587,-1.3295,-0.058139,-0.9971,0.47552,-0.38797,0.39114,-0.58912,0.85352,0.48442,NaN,NaN,7
0.3363,-1.1976,-0.061383,-0.99801,0.51133,-0.46439,0.62692,-0.46042,0.89245,0.42111,NaN,NaN,8
0.33877,-1.203,-0.05901,-0.99817,0.59504,-0.46016,0.6276,-0.46132,0.89398,0.42516,NaN,NaN,8
0.32266,-1.2108,-0.075464,-0.99671,0.54284,-0.45961,0.57777,-0.44807,0.88182,0.42688,NaN,NaN,8
0.39972,-1.1819,-0.041154,-0.99759,0.57587,-0.39346,0.58383,-0.32807,0.85151,0.44559,NaN,NaN,10
0.46638,-1.1371,0.0037405,-0.99989,0.55218,-0.38378,0.60446,-0.30813,0.86693,0.46972,NaN,NaN,10
0.47193,-1.1353,0.008569,-0.99988,0.57475,-0.37885,0.61323,-0.30266,0.87711,0.47333,NaN,NaN,10
0.46187,-1.1355,0.0010421,-0.99991,0.56558,-0.38193,0.60637,-0.29695,0.86887,0.46778,NaN,NaN,10
0.45802,-1.1375,0.00058131,-0.99988,0.53848,-0.38893,0.60608,-0.29058,0.86298,0.46457,NaN,NaN,10
0.46927,-1.1404,0.013568,-0.99976,0.53899,-0.38867,0.6239,-0.28539,0.87223,0.46913,NaN,NaN,10
0.47574,-1.1478,0.017659,-0.99971,0.51788,-0.39221,0.62094,-0.28369,0.87406,0.46668,NaN,NaN,10
0.47551,-1.1555,0.013141,-0.99978,0.50693,-0.39162,0.61029,-0.27773,0.87359,0.46848,NaN,NaN,10
0.45777,-1.1769,-0.00083718,-0.99958,0.51383,-0.3955,0.5749,-0.30225,0.87592,0.48382,NaN,NaN,10
0.95785,-0.97739,-0.14519,-0.97741,-0.49458,0.33875,-3.2354,-1.0055,-0.27784,2.1085,0.10268,2.0704,9
1.1315,-0.3578,0.30446,-0.35782,0.28307,0.59279,-2.0126,-0.37889,0.044882,0.21338,0.59189,1.4736,6
1.4483,-0.13202,0.91884,-0.13203,1.286,0.42928,-0.56449,-0.14552,0.7606,0.39055,0.93452,0.40555,6
1.3044,-0.48139,0.65798,-0.47845,1.1125,0.24208,-1.1452,-0.49782,0.52622,1.0019,0.58031,0.82363,6
1.1847,-0.80476,0.32724,-0.65501,0.86274,-0.085815,-1.7144,-0.79837,0.36995,1.2312,0.45756,1.3221,6
1.2138,-1.2558,-0.07,-0.56355,0.71394,-0.86191,-0.86515,0.29526,0.093709,1.6858,0.26004,1.4321,6
0.98136,-1.3,-0.35754,-0.28632,0.99877,-0.86806,-0.26001,1.7298,-0.11196,2.0651,0.40901,1.7695,6
0.36341,-0.78231,-0.14021,-0.21257,0.99348,-0.082908,-0.2442,1.6196,0.20332,1.1852,0.77015,1.514,6
-0.39291,-0.18255,0.50847,-0.52893,0.39239,0.03472,-0.49647,0.83984,0.22307,0.61861,0.55119,1.4541,6
-8.8546,6.5436,0.38417,-0.58825,-3.1628,7.8357,-12.277,9.8175,-0.46393,5.531,-4.7631,4.937,6
-1.1921,-0.31255,-0.96688,0.19003,-0.13269,0.17983,-1.9864,0.49878,-0.76406,0.81379,-0.54934,1.3254,6
-1.2814,-0.98173,-0.77118,-0.27579,0.37454,-0.36326,-2.6618,-0.43414,-0.43613,0.45163,-0.19218,2.0263,6
-1.0209,-1.179,-0.31105,-0.092885,0.81803,-0.019533,-3.0234,-1.0141,-0.17434,0.65572,0.23618,2.7883,6
-0.88778,-0.86956,-0.13406,-0.95088,-1.3542,-0.35598,-0.53347,1.2445,-1.5191,1.4947,-0.209,3.8932,6
0.35654,-1.185,0.0432,-0.99836,0.797,-0.55544,0.69424,-0.57901,NaN,NaN,0.53131,0.58672,3
0.39529,-1.1892,0.070139,-0.99718,0.8082,-0.55957,0.68545,-0.60814,NaN,NaN,0.53802,0.576,3
0.40164,-1.1827,0.068764,-0.99731,0.80097,-0.56317,0.66231,-0.5629,NaN,NaN,0.529,0.57328,3
0.3844,-1.2129,0.083898,-0.99633,0.85026,-0.58657,0.8949,-0.65973,NaN,NaN,0.54681,0.70012,2
0.39404,-1.2027,0.047256,-0.99875,0.80947,-0.57699,0.62277,-0.49877,NaN,NaN,0.5378,0.58952,3
0.39936,-1.1815,0.040077,-0.99895,0.80528,-0.578,0.61571,-0.58703,NaN,NaN,0.53516,0.58489,3
0.39314,-1.1792,0.023547,-0.99945,0.80203,-0.57505,0.58173,-0.5961,NaN,NaN,0.52522,0.5969,3
0.36863,-1.1955,0.014609,-0.99957,0.81709,-0.58825,0.60503,-0.61029,NaN,NaN,0.54782,0.59877,3
0.36995,-1.1811,0.023759,-0.99943,0.8106,-0.58973,0.64591,-0.59959,NaN,NaN,0.54067,0.56978,3
0.36215,-1.2246,0.02753,-0.99931,0.83644,-0.57801,0.76487,-0.50076,NaN,NaN,0.54772,0.63835,2
0.36763,-1.1786,-0.0045954,-0.99972,0.81992,-0.58899,0.51256,-0.54952,NaN,NaN,0.5404,0.62611,3
0.38022,-1.154,0.0055085,-0.99963,0.82115,-0.58833,0.59092,-0.60021,NaN,NaN,0.55767,0.60349,3
0.35974,-1.1933,-0.0028176,-0.99983,0.84183,-0.58777,0.63384,-0.45194,NaN,NaN,0.55922,0.65367,2
0.35085,-1.2405,0.0045471,-0.99982,0.86709,-0.58368,0.85299,-0.45486,NaN,NaN,0.57122,0.65557,2
0.35017,-1.2675,0.012449,-0.99975,0.8695,-0.58977,0.87341,-0.55093,NaN,NaN,0.57495,0.65896,2
0.33476,-1.2365,-0.0053922,-0.99991,0.84531,-0.60177,0.62,-0.43265,NaN,NaN,0.56309,0.61306,3
0.34085,-1.2306,-0.0067932,-0.99981,0.83951,-0.60601,0.5092,-0.55015,NaN,NaN,0.56091,0.61946,3
0.34709,-1.2138,-0.0050494,-0.99971,0.83389,-0.60281,0.58269,-0.65748,NaN,NaN,0.56147,0.60609,3
0.33609,-1.2443,-0.0027099,-0.99979,0.86946,-0.5949,0.78972,-0.5721,NaN,NaN,0.58389,0.64583,2
0.38269,-1.2651,0.029318,-0.99811,0.8816,-0.66,0.7482,-0.68184,NaN,NaN,0.54579,0.65813,1
0.44367,-1.2562,0.083588,-0.99611,0.88797,-0.64823,0.81275,-0.70983,NaN,NaN,0.55963,0.64123,1
0.46249,-1.2643,0.075933,-0.99682,0.90027,-0.63862,0.61552,-0.89609,NaN,NaN,0.59665,0.60672,1
0.45321,-1.2829,0.08087,-0.99654,0.91073,-0.627,0.63028,-0.87209,NaN,NaN,0.61992,0.59159,1
0.43611,-1.2642,0.077231,-0.99661,0.93572,-0.62087,0.60985,-0.88549,NaN,NaN,0.64069,0.62395,1
0.43093,-1.2672,0.072627,-0.9972,0.92744,-0.62478,0.553,-0.89895,NaN,NaN,0.60344,0.62603,1
0.42816,-1.2741,0.077271,-0.99684,0.92955,-0.63409,0.90627,-0.67698,NaN,NaN,0.62618,0.65066,2
0.41154,-1.2715,0.053881,-0.99801,0.92114,-0.63134,0.62197,-0.82463,NaN,NaN,0.59188,0.65661,1
0.42634,-1.274,0.064154,-0.99779,0.94169,-0.62878,0.54947,-0.89233,NaN,NaN,0.5702,0.67404,1
0.42307,-1.2751,0.061482,-0.99796,0.93563,-0.63269,0.55139,-0.90385,NaN,NaN,0.58051,0.66098,1
0.41925,-1.2833,0.05667,-0.99822,0.93393,-0.6314,0.55424,-0.89704,NaN,NaN,0.59935,0.64527,1
0.41322,-1.2945,0.04488,-0.99877,0.93103,-0.62671,0.55228,-0.89896,NaN,NaN,0.61437,0.63903,1
0.41461,-1.3124,0.042547,-0.99889,0.93404,-0.62545,0.55311,-0.90463,NaN,NaN,0.61324,0.65439,1
0.40655,-1.2906,0.063443,-0.99773,0.91099,-0.63064,0.92811,-0.64261,NaN,NaN,0.54136,0.69897,2
0.41574,-1.2676,0.066845,-0.9971,0.90992,-0.62945,0.63379,-0.83118,NaN,NaN,0.57792,0.63814,1
0.43844,-1.2786,0.082307,-0.99651,0.92611,-0.6377,0.59916,-0.90244,NaN,NaN,0.5966,0.62199,1
0.44236,-1.2803,0.07359,-0.99709,0.92852,-0.64006,0.58444,-0.90894,NaN,NaN,0.60057,0.62983,1
0.43251,-1.2834,0.066251,-0.99765,0.92322,-0.63752,0.6009,-0.89566,NaN,NaN,0.62728,0.61478,1
0.43128,-1.2827,0.069474,-0.99747,0.92271,-0.63433,0.63698,-0.88363,NaN,NaN,0.62188,0.61759,1
0.43978,-1.2773,0.075674,-0.99699,0.9217,-0.64079,0.65308,-0.88517,NaN,NaN,0.62543,0.61231,1
0.44179,-1.2748,0.074496,-0.99707,0.91902,-0.6419,0.66295,-0.89209,NaN,NaN,0.628,0.61523,1
0.44356,-1.2717,0.077253,-0.99687,0.92042,-0.63444,0.67865,-0.87623,NaN,NaN,0.61094,0.63438,1
-0.012788,-1.3537,-0.00038819,-0.99952,0.75456,0.21006,-0.70485,0.17428,0.41547,1.5238,-0.32712,1.5402,5
-0.073868,-1.4111,-0.0020153,-0.99944,0.89334,0.20498,-0.79166,0.18957,0.60393,1.7658,-0.49508,1.7935,5
0.046769,-1.4101,-0.002515,-0.99953,0.9084,-0.14056,-0.49314,0.045843,0.64413,1.7657,-0.57884,1.8287,5
0.091267,-1.2762,0.039917,-0.99731,0.64144,-0.14669,-0.34877,-0.25613,0.43734,1.5328,-0.38728,1.637,4
0.12807,-1.2494,0.047994,-0.99763,0.68104,-0.08109,-0.38243,-0.22435,0.44656,1.6115,-0.41255,1.7116,4
0.08296,-1.2206,0.016378,-0.99972,0.62738,-0.055572,-0.46235,-0.17534,0.43316,1.6552,-0.44258,1.7549,4
0.087946,-1.2144,0.01731,-0.99977,0.62732,-0.04068,-0.41466,-0.18173,0.43168,1.6603,-0.44482,1.7682,4
0.096137,-1.2316,0.006358,-0.99986,0.68503,-0.078828,-0.3899,-0.16014,0.42658,1.6484,-0.44718,1.7543,4
0.14269,-1.1093,0.046742,-0.99789,0.12541,-0.14987,-0.33989,-0.64684,0.45063,1.6894,-0.43041,1.8031,7
0.14894,-1.1471,0.070854,-0.99614,0.15697,-0.34701,-0.35105,-0.54073,0.44395,1.6479,-0.41712,1.7566,7
0.099689,-1.1911,0.067324,-0.99656,0.35806,-0.60656,-0.34622,-0.29313,0.42378,1.5522,-0.40649,1.6566,7
-0.015301,-1.2174,0.025771,-0.99781,0.46813,-0.36256,-0.44417,-0.084521,0.44773,1.5214,-0.37727,1.6054,4
-0.24354,-1.4229,0.023254,-0.99966,0.31767,-0.21303,-1.0887,0.044191,0.68904,2.0317,-0.69152,1.9965,5
-0.21808,-1.3527,0.002352,-0.99948,0.32483,-0.1351,-0.91115,0.030951,0.62553,1.9143,-0.62122,1.8937,5
0.012726,-1.0778,-0.03588,-0.9986,-0.0091551,-0.13248,-0.47322,-0.68926,0.51569,1.6879,-0.43211,1.7514,7
0.031509,-1.1159,-0.020014,-0.99898,0.039918,-0.17714,-0.45742,-0.6529,0.54331,1.7149,-0.41631,1.7803,7
0.10197,-1.1229,0.024659,-0.99959,0.42755,-0.69273,-0.39519,-0.15376,0.51251,1.6426,-0.42491,1.7114,4
0.10696,-1.1307,0.025953,-0.99952,0.42964,-0.691,-0.35792,-0.14106,0.51994,1.6668,-0.43053,1.735,4
0.10339,-1.1322,0.024857,-0.99957,0.42425,-0.69365,-0.33583,-0.14833,0.51846,1.6578,-0.43012,1.7271,4
0.095809,-1.1426,0.016911,-0.99946,0.4567,-0.65928,-0.4117,-0.12161,0.5172,1.6701,-0.43121,1.7409,4
-0.31184,-1.3882,-0.0032274,-0.99993,0.53496,-0.25193,-1.0967,-0.0059738,0.78366,1.8421,-0.53817,1.8482,5
-0.31916,-1.3978,-0.010582,-0.9999,0.539,-0.24757,-1.099,-0.0054367,0.77662,1.8486,-0.5383,1.8656,5
0.45273,-1.2395,0.10751,-0.99396,0.83301,-0.45969,0.87115,-0.36566,0.67973,0.94847,0.50598,1.0595,10
0.47649,-1.2673,0.13874,-0.98937,0.76761,-0.39636,0.94303,-0.3513,0.58968,1.0262,0.49734,1.0929,10
0.52088,-1.2676,0.17923,-0.98342,0.68603,-0.37463,1.0228,-0.29006,0.4679,1.1066,0.47998,1.1091,10
0.53909,-1.2398,0.19019,-0.98168,0.64396,-0.39298,1.019,-0.27886,0.46049,1.1022,0.47865,1.1013,10
0.54285,-1.233,0.19102,-0.98149,0.64134,-0.3982,0.98139,-0.27745,0.46351,1.0861,0.48039,1.0882,10
0.5413,-1.2313,0.18346,-0.98283,0.63988,-0.39914,0.94746,-0.26122,0.45518,1.0899,0.47032,1.0937,10
0.53665,-1.2306,0.17591,-0.98425,0.62959,-0.40013,0.95037,-0.23829,0.44226,1.1077,0.4651,1.1032,10
0.51323,-1.2555,0.16402,-0.98598,0.74107,-0.50504,0.88349,-0.34878,0.54904,1.033,0.47981,1.0777,10
0.48145,-1.247,0.12118,-0.99203,0.83885,-0.47111,0.68537,-0.46138,0.68591,0.94312,0.51358,1.0453,7
0.5077,-1.242,0.16942,-0.98538,0.73801,-0.42344,0.9922,-0.26091,0.46119,1.0877,0.48163,1.0857,10
0.50801,-1.2364,0.16843,-0.9855,0.73083,-0.42518,0.95319,-0.25091,0.46558,1.076,0.48343,1.0733,10
0.50965,-1.2365,0.16571,-0.98597,0.73707,-0.42514,0.9491,-0.2452,0.46148,1.0824,0.48078,1.0795,10
0.48635,-1.2499,0.14244,-0.98878,0.75498,-0.42053,0.90154,-0.27867,0.49431,1.065,0.47943,1.083,10
0.43422,-1.2784,0.087616,-0.994,0.77336,-0.4809,0.6246,-0.49793,0.61092,0.98534,0.48399,1.0631,10
0.47808,-1.257,0.13824,-0.989,0.72755,-0.44189,0.88074,-0.36778,0.62547,0.99219,0.47242,1.0832,8
0.52135,-1.2172,0.19191,-0.98126,0.6816,-0.43192,0.93686,-0.28448,0.55894,1.0137,0.48038,1.0687,10
0.51637,-1.2283,0.18291,-0.98288,0.68321,-0.42856,0.93999,-0.26615,0.51076,1.0375,0.48229,1.0693,10
0.50417,-1.2445,0.16053,-0.98637,0.69592,-0.42143,0.9355,-0.26513,0.48589,1.0757,0.4767,1.0995,10
